# qpc_frequency=10000000
present_id,guest_frame,qpc
149,149,15416179939940
150,150,15416180108352
151,151,15416180275352
152,152,15416180444411
153,153,15416180608003
154,154,15416180775856
155,155,15416180941206
156,156,15416181109183
157,157,15416181277865
158,158,15416181443377
159,159,15416181609764
160,160,15416181776719
161,161,15416181942367
162,162,15416182109656
163,163,15416182275322
164,164,15416182441508
165,165,15416182608051
166,166,15416182775033
167,167,15416182942371
168,168,15416183108491
169,169,15416183274099
170,170,15416183440401
171,171,15416183609465
172,172,15416183776885
173,173,15416183947193
174,174,15416184111183
175,175,15416184317547
176,176,15416184443229
177,177,15416184607380
178,178,15416184776764
179,179,15416184941121
180,180,15416185107399
181,181,15416185274334
182,182,15416185441718
183,183,15416185607585
184,184,15416185774064
185,185,15416185940537
186,186,15416186109439
187,187,15416186275373
188,188,15416186440566
189,189,15416186610126
190,190,15416186774925
191,191,15416186944741
192,192,15416187107656
193,193,15416187274220
194,194,15416187441085
195,195,15416187608415
196,196,15416187775562
197,197,15416187941608
198,198,15416188107044
199,199,15416188275466
200,200,15416188442281
201,201,15416188609764
202,202,15416188777249
203,203,15416188951756
204,204,15416189110569
205,205,15416189275402
206,206,15416189441304
207,207,15416189608933
208,208,15416189775877
209,209,15416189942774
210,210,15416190110791
211,211,15416190280016
212,212,15416190449159
213,213,15416190610229
214,214,15416190777696
215,215,15416190944633
216,216,15416191110231
217,217,15416191275918
218,218,15416191449888
219,219,15416191609655
220,220,15416191777030
221,221,15416191942974
222,222,15416192108573
223,223,15416192275964
224,224,15416192442554
225,225,15416192609482
226,226,15416192776890
227,227,15416192942577
228,228,15416193110095
229,229,15416193275010
230,230,15416193442558
231,231,15416193607995
232,232,15416193773951
233,233,15416193943023
234,234,15416194109782
235,235,15416194275346
236,236,15416194441663
237,237,15416194608161
238,238,15416194775989
239,239,15416194942670
240,240,15416195109185
241,241,15416195276883
242,242,15416195443505
243,243,15416195608953
244,244,15416195775123
245,245,15416195949507
246,246,15416196116168
247,247,15416196277090
248,248,15416196442600
249,249,15416196609083
250,250,15416196777272
251,251,15416196943807
252,252,15416197110038
253,253,15416197275581
254,254,15416197443523
255,255,15416197608702
256,256,15416197779461
257,257,15416197942960
258,258,15416198109509
259,259,15416198277680
260,260,15416198442141
261,261,15416198613495
262,262,15416198776169
263,263,15416198941708
264,264,15416199109830
265,265,15416199276863
266,266,15416199443758
267,267,15416199608701
268,268,15416199775548
269,269,15416199941797
270,270,15416200108926
271,271,15416200277595
272,272,15416200448231
273,273,15416200611651
274,274,15416200777918
275,275,15416200942576
276,276,15416201109037
277,277,15416201277831
278,278,15416201443457
279,279,15416201609386
280,280,15416201776881
281,281,15416201943858
282,282,15416202115818
283,283,15416202278273
284,284,15416202444445
285,285,15416202611628
286,286,15416202786842
287,287,15416202946766
288,288,15416203110240
289,289,15416203277771
290,290,15416203443284
291,291,15416203609898
292,292,15416203777794
293,293,15416203944182
294,294,15416204111370
295,295,15416204278679
296,296,15416204445477
297,297,15416204610831
298,298,15416204780875
299,299,15416204948905
300,300,15416205113368
301,301,15416205279153
302,302,15416205445133
303,303,15416205610874
304,304,15416205776784
305,305,15416205945115
306,306,15416206112016
307,307,15416206278455
308,308,15416206444695
309,309,15416206610716
310,310,15416206778202
311,311,15416206944039
312,312,15416207119861
313,313,15416207276805
314,314,15416207445866
315,315,15416207610455
316,316,15416207777701
317,317,15416207943906
318,318,15416208117749
319,319,15416208277993
320,320,15416208443931
321,321,15416208611791
322,322,15416208776592
323,323,15416208943897
324,324,15416209109200
325,325,15416209279157
326,326,15416209445116
327,327,15416209608200
328,328,15416209775829
329,329,15416209946028
330,330,15416210110574
331,331,15416210276762
332,332,15416210444731
333,333,15416210610646
334,334,15416210778091
335,335,15416210944151
336,336,15416211111717
337,337,15416211279303
338,338,15416211445265
339,339,15416211614789
340,340,15416211778295
341,341,15416211965646
342,342,15416212110822
343,343,15416212278018
344,344,15416212444594
345,345,15416212616077
346,346,15416212779033
347,347,15416212945068
348,348,15416213121668
349,349,15416213277978
350,350,15416213446817
351,351,15416213616293
352,352,15416213777844
353,353,15416213944643
354,354,15416214111628
355,355,15416214280451
356,356,15416214445968
357,357,15416214615890
358,358,15416214779320
359,359,15416214971474
360,360,15416215112420
361,361,15416215278010
362,362,15416215447084
363,363,15416215620615
364,364,15416215777571
365,365,15416215944732
366,366,15416216111074
367,367,15416216279682
368,368,15416216444716
369,369,15416216610796
370,370,15416216779717
371,371,15416216946315
372,372,15416217114999
373,373,15416217280664
374,374,15416217446061
375,375,15416217619651
376,376,15416217778200
377,377,15416217943303
378,378,15416218110954
379,379,15416218277680
380,380,15416218443952
381,381,15416218611531
382,382,15416218777773
383,383,15416218946129
384,384,15416219112357
385,385,15416219278548
386,386,15416219444850
387,387,15416219613223
388,388,15416219780275
389,389,15416219945709
390,390,15416220111939
391,391,15416220277872
392,392,15416220445231
393,393,15416220612048
394,394,15416220778851
395,395,15416220945726
396,396,15416221111207
397,397,15416221278851
398,398,15416221447109
399,399,15416221612999
400,400,15416221779464
401,401,15416221944690
402,402,15416222112297
403,403,15416222278572
404,404,15416222445706
405,405,15416222612825
406,406,15416222777574
407,407,15416222944058
408,408,15416223114495
409,409,15416223280059
410,410,15416223444354
411,411,15416223610039
412,412,15416223778198
413,413,15416223945064
414,414,15416224111580
415,415,15416224283161
416,416,15416224444031
417,417,15416224611620
418,418,15416224779257
419,419,15416224945035
420,420,15416225111567
421,421,15416225277177
422,422,15416225444646
423,423,15416225611507
424,424,15416225779684
425,425,15416225944128
426,426,15416226114940
427,427,15416226280087
428,428,15416226446780
429,429,15416226612459
430,430,15416226780936
431,431,15416226945029
432,432,15416227112476
433,433,15416227279348
434,434,15416227445450
435,435,15416227612595
436,436,15416227778441
437,437,15416227943994
438,438,15416228111314
439,439,15416228278952
440,440,15416228444717
441,441,15416228611974
442,442,15416228779516
443,443,15416228944265
444,444,15416229110927
445,445,15416229278262
446,446,15416229444465
447,447,15416229613041
448,448,15416229814374
449,449,15416229961037
450,450,15416230151923
451,451,15416230329193
452,452,15416230489612
453,453,15416230642058
454,454,15416230801386
455,455,15416230955421
456,456,15416231127179
457,457,15416231279015
458,458,15416231445741
459,459,15416231615134
460,460,15416231802342
461,461,15416231945567
462,462,15416232113461
463,463,15416232281799
464,464,15416232461078
465,465,15416232614168
466,466,15416232782372
467,467,15416232945914
468,468,15416233114599
469,469,15416233279056
470,470,15416233445061
471,471,15416233611494
472,472,15416233777531
473,473,15416233945203
474,474,15416234111461
475,475,15416234278443
476,476,15416234445243
477,477,15416234611635
478,478,15416234777374
479,479,15416234945313
480,480,15416235111137
481,481,15416235278669
482,482,15416235448516
483,483,15416235610906
484,484,15416235777881
485,485,15416235945258
486,486,15416236111127
487,487,15416236278246
488,488,15416236444483
489,489,15416236612152
490,490,15416236778762
491,491,15416236946332
492,492,15416237113218
493,493,15416237279365
494,494,15416237444666
495,495,15416237613322
496,496,15416237796763
497,497,15416237945707
498,498,15416238112512
499,499,15416238280545
500,500,15416238446797
501,501,15416238613644
502,502,15416238779528
503,503,15416238945848
504,504,15416239112251
505,505,15416239279860
506,506,15416239446842
507,507,15416239613964
508,508,15416239779113
509,509,15416239946584
510,510,15416240117088
511,511,15416240281444
512,512,15416240445392
513,513,15416240612756
514,514,15416240781284
515,515,15416240946109
516,516,15416241113971
517,517,15416241280097
518,518,15416241445877
519,519,15416241614547
520,520,15416241781432
521,521,15416241949389
522,522,15416242114539
523,523,15416242281797
524,524,15416242448215
525,525,15416242617544
526,526,15416242780857
527,527,15416242947514
528,528,15416243113157
529,529,15416243279641
530,530,15416243446239
531,531,15416243612607
532,532,15416243780213
533,533,15416243947286
534,534,15416244113818
535,535,15416244281782
536,536,15416244447260
537,537,15416244614783
538,538,15416244780700
539,539,15416244950374
540,540,15416245113004
541,541,15416245280206
542,542,15416245447525
543,543,15416245612127
544,544,15416245781117
545,545,15416245945714
546,546,15416246115594
547,547,15416246280477
548,548,15416246446843
549,549,15416246613662
550,550,15416246782086
551,551,15416246948296
552,552,15416247115469
553,553,15416247279813
554,554,15416247458014
555,555,15416247613621
556,556,15416247780636
557,557,15416247946096
558,558,15416248113694
559,559,15416248281337
560,560,15416248447662
561,561,15416248613222
562,562,15416248780961
563,563,15416248947039
564,564,15416249113794
565,565,15416249279811
566,566,15416249447241
567,567,15416249612998
568,568,15416249786242
569,569,15416249946685
570,570,15416250114409
571,571,15416250281336
572,572,15416250447808
573,573,15416250613488
574,574,15416250780962
575,575,15416250947826
576,576,15416251125535
577,577,15416251280469
578,578,15416251447961
579,579,15416251614207
580,580,15416251781508
581,581,15416251955021
582,582,15416252112486
583,583,15416252280289
584,584,15416252447210
585,585,15416252613228
586,586,15416252780680
587,587,15416252946596
588,588,15416253114081
589,589,15416253279509
590,590,15416253447939
591,591,15416253615832
592,592,15416253780079
593,593,15416253947047
594,594,15416254114499
595,595,15416254279423
596,596,15416254446733
597,597,15416254616428
598,598,15416254781495
599,599,15416254947462
600,600,15416255112691
601,601,15416255280352
602,602,15416255447840
603,603,15416255624922
604,604,15416255781569
605,605,15416255948553
606,606,15416256114705
607,607,15416256281102
608,608,15416256449272
609,609,15416256613797
610,610,15416256780530
611,611,15416256948628
612,612,15416257115015
613,613,15416257280550
614,614,15416257446493
615,615,15416257614350
616,616,15416257781097
617,617,15416257948376
618,618,15416258115781
619,619,15416258280555
620,620,15416258445196
621,621,15416258613816
622,622,15416258781181
623,623,15416258948854
624,624,15416259113571
625,625,15416259281633
626,626,15416259446573
627,627,15416259613807
628,628,15416259780480
629,629,15416259946756
630,630,15416260113442
631,631,15416260279317
632,632,15416260447289
633,633,15416260614095
634,634,15416260780064
635,635,15416260950101
636,636,15416261112981
637,637,15416261279748
638,638,15416261447473
639,639,15416261614314
640,640,15416261781906
641,641,15416261947563
642,642,15416262114255
643,643,15416262282290
644,644,15416262447955
645,645,15416262613673
646,646,15416262781187
647,647,15416262947282
648,648,15416263121359
649,649,15416263279775
650,650,15416263447845
651,651,15416263614779
652,652,15416263781404
653,653,15416263948040
654,654,15416264114458
655,655,15416264281712
656,656,15416264455488
657,657,15416264614826
658,658,15416264780727
659,659,15416264947948
660,660,15416265115671
661,661,15416265280846
662,662,15416265450074
663,663,15416265615597
664,664,15416265781734
665,665,15416265947838
666,666,15416266116106
667,667,15416266282136
668,668,15416266449414
669,669,15416266614404
670,670,15416266781820
671,671,15416266949038
672,672,15416267115110
673,673,15416267281278
674,674,15416267447933
675,675,15416267615156
676,676,15416267780921
677,677,15416267947719
678,678,15416268116689
679,679,15416268281084
680,680,15416268447178
681,681,15416268614363
682,682,15416268780784
683,683,15416268950100
684,684,15416269115669
685,685,15416269281677
686,686,15416269448557
687,687,15416269614037
688,688,15416269782829
689,689,15416269948911
690,690,15416270115736
691,691,15416270289398
692,692,15416270449608
693,693,15416270622440
694,694,15416270783349
695,695,15416270949386
696,696,15416271115861
697,697,15416271281595
698,698,15416271448121
699,699,15416271615228
700,700,15416271781830
701,701,15416271947848
702,702,15416272114661
703,703,15416272282346
704,704,15416272448994
705,705,15416272616345
706,706,15416272781878
707,707,15416272947304
708,708,15416273114654
709,709,15416273280598
710,710,15416273447693
711,711,15416273614319
712,712,15416273781866
713,713,15416273948515
714,714,15416274114918
715,715,15416274282489
716,716,15416274448159
717,717,15416274614471
718,718,15416274781517
719,719,15416274948182
720,720,15416275115055
721,721,15416275280250
722,722,15416275448705
723,723,15416275617478
724,724,15416275782531
725,725,15416275948362
726,726,15416276115063
727,727,15416276282510
728,728,15416276448779
729,729,15416276613947
730,730,15416276782644
731,731,15416276949355
732,732,15416277115654
733,733,15416277281074
734,734,15416277448417
735,735,15416277614950
736,736,15416277781613
737,737,15416277948318
738,738,15416278116504
739,739,15416278287746
740,740,15416278447893
741,741,15416278615314
742,742,15416278783426
743,743,15416278948564
744,744,15416279114026
745,745,15416279290554
746,746,15416279447522
747,747,15416279617028
748,748,15416279782680
749,749,15416279947866
750,750,15416280115321
751,751,15416280282255
752,752,15416280447685
753,753,15416280618494
754,754,15416280783935
755,755,15416280947999
756,756,15416281116154
757,757,15416281281740
758,758,15416281447720
759,759,15416281615052
760,760,15416281781902
761,761,15416281949071
762,762,15416282121393
763,763,15416282282466
764,764,15416282450561
765,765,15416282615328
766,766,15416282782451
767,767,15416282948268
768,768,15416283115510
769,769,15416283281848
770,770,15416283449495
771,771,15416283615598
772,772,15416283782106
773,773,15416283949183
774,774,15416284115213
775,775,15416284283549
776,776,15416284449573
777,777,15416284615876
778,778,15416284783602
779,779,15416284949619
780,780,15416285116131
781,781,15416285283167
782,782,15416285452681
783,783,15416285628041
784,784,15416285781946
785,785,15416285949612
786,786,15416286116087
787,787,15416286283168
788,788,15416286448540
789,789,15416286616037
790,790,15416286784106
791,791,15416286950593
792,792,15416287116320
793,793,15416287283541
794,794,15416287449790
795,795,15416287616724
796,796,15416287782860
797,797,15416287948795
798,798,15416288117283
799,799,15416288282606
800,800,15416288449886
801,801,15416288617971
802,802,15416288782580
803,803,15416288948691
804,804,15416289115599
805,805,15416289282854
806,806,15416289449028
807,807,15416289616717
808,808,15416289783105
809,809,15416289949122
810,810,15416290116152
811,811,15416290290287
812,812,15416290449554
813,813,15416290615554
814,814,15416290783731
815,815,15416290949232
816,816,15416291115773
817,817,15416291282546
818,818,15416291450330
819,819,15416291616270
820,820,15416291784559
821,821,15416291950495
822,822,15416292116354
823,823,15416292284154
824,824,15416292449529
825,825,15416292615262
826,826,15416292784370
827,827,15416292949928
828,828,15416293116606
829,829,15416293282392
830,830,15416293448590
831,831,15416293615669
832,832,15416293784260
833,833,15416293950000
834,834,15416294115931
835,835,15416294284344
836,836,15416294449432
837,837,15416294615602
838,838,15416294785310
839,839,15416294949895
840,840,15416295116533
841,841,15416295283833
842,842,15416295450698
843,843,15416295617972
844,844,15416295783537
845,845,15416295948913
846,846,15416296117459
847,847,15416296283312
848,848,15416296451060
849,849,15416296617439
850,850,15416296785894
851,851,15416296957930
852,852,15416297144926
853,853,15416297283948
854,854,15416297450151
855,855,15416297616473
856,856,15416297784286
857,857,15416297949682
858,858,15416298118146
859,859,15416298284259
860,860,15416298450933
861,861,15416298616456
862,862,15416298783201
863,863,15416298949353
864,864,15416299115810
865,865,15416299285240
866,866,15416299463537
867,867,15416299617215
868,868,15416299782999
869,869,15416299951261
870,870,15416300117916
871,871,15416300284689
872,872,15416300452059
873,873,15416300618082
874,874,15416300784267
875,875,15416300951796
876,876,15416301118904
877,877,15416301285214
878,878,15416301450351
879,879,15416301624660
880,880,15416301785528
881,881,15416301951011
882,882,15416302118238
883,883,15416302285298
884,884,15416302450720
885,885,15416302617914
886,886,15416302784452
887,887,15416302951195
888,888,15416303117902
889,889,15416303286268
890,890,15416303450613
891,891,15416303617221
892,892,15416303783045
893,893,15416303951178
894,894,15416304117425
895,895,15416304285873
896,896,15416304451710
897,897,15416304619977
898,898,15416304785875
899,899,15416304953907
900,900,15416305118588
901,901,15416305284697
902,902,15416305453316
903,903,15416305619293
904,904,15416305784253
905,905,15416305956173
906,906,15416306117892
907,907,15416306284771
908,908,15416306458988
909,909,15416306619328
910,910,15416306786028
911,911,15416306952124
912,912,15416307117924
913,913,15416307286417
914,914,15416307453051
915,915,15416307618652
916,916,15416307785673
917,917,15416307953291
918,918,15416308123252
919,919,15416308285374
920,920,15416308451266
921,921,15416308617772
922,922,15416308783620
923,923,15416308952664
924,924,15416309119247
925,925,15416309287322
926,926,15416309452344
927,927,15416309619255
928,928,15416309786131
929,929,15416309951896
930,930,15416310120189
931,931,15416310287035
932,932,15416310467288
933,933,15416310619498
934,934,15416310785248
935,935,15416310952901
936,936,15416311117635
937,937,15416311285238
938,938,15416311451814
939,939,15416311618628
940,940,15416311784847
941,941,15416311951320
942,942,15416312119842
943,943,15416312286745
944,944,15416312453977
945,945,15416312621126
946,946,15416312784912
947,947,15416312953223
948,948,15416313118933
949,949,15416313285183
950,950,15416313451277
951,951,15416313617895
952,952,15416313785791
953,953,15416313952057
954,954,15416314118688
955,955,15416314284848
956,956,15416314451138
957,957,15416314617813
958,958,15416314784546
959,959,15416314950963
960,960,15416315132786
961,961,15416315288958
962,962,15416315455062
963,963,15416315618635
964,964,15416315787010
965,965,15416315950881
966,966,15416316118516
967,967,15416316286001
968,968,15416316453009
969,969,15416316620186
970,970,15416316785421
971,971,15416316951580
972,972,15416317120334
973,973,15416317284894
974,974,15416317451952
975,975,15416317620033
976,976,15416317785962
977,977,15416317952692
978,978,15416318119804
979,979,15416318285673
980,980,15416318452605
981,981,15416318619541
982,982,15416318786065
983,983,15416318953572
984,984,15416319121294
985,985,15416319284988
986,986,15416319452570
987,987,15416319630306
988,988,15416319786061
989,989,15416319951349
990,990,15416320118622
991,991,15416320284247
992,992,15416320458416
993,993,15416320625074
994,994,15416320792107
995,995,15416320953061
996,996,15416321119924
997,997,15416321285884
998,998,15416321452903
999,999,15416321619511
1000,1000,15416321786292
1001,1001,15416321951439
1002,1002,15416322118747
1003,1003,15416322295476
1004,1004,15416322452253
1005,1005,15416322618575
1006,1006,15416322786373
1007,1007,15416322951639
1008,1008,15416323119477
1009,1009,15416323286299
1010,1010,15416323452776
1011,1011,15416323620086
1012,1012,15416323788172
1013,1013,15416323952879
1014,1014,15416324120410
1015,1015,15416324286059
1016,1016,15416324452339
1017,1017,15416324620157
1018,1018,15416324785320
1019,1019,15416324952053
1020,1020,15416325119240
1021,1021,15416325286073
1022,1022,15416325453471
1023,1023,15416325619570
1024,1024,15416325786005
1025,1025,15416325951829
1026,1026,15416326117720
1027,1027,15416326286192
1028,1028,15416326453109
1029,1029,15416326620045
1030,1030,15416326793979
1031,1031,15416326969610
1032,1032,15416327119020
1033,1033,15416327286244
1034,1034,15416327453384
1035,1035,15416327619774
1036,1036,15416327786053
1037,1037,15416327952146
1038,1038,15416328119214
1039,1039,15416328287007
1040,1040,15416328451854
1041,1041,15416328622939
1042,1042,15416328787294
1043,1043,15416328953995
1044,1044,15416329120667
1045,1045,15416329289258
1046,1046,15416329451939
1047,1047,15416329618870
1048,1048,15416329785785
1049,1049,15416329952918
1050,1050,15416330119961
1051,1051,15416330286141
1052,1052,15416330452455
1053,1053,15416330620159
1054,1054,15416330785826
1055,1055,15416330954084
1056,1056,15416331120103
1057,1057,15416331286023
1058,1058,15416331452859
1059,1059,15416331620743
1060,1060,15416331790942
1061,1061,15416331952429
1062,1062,15416332119527
1063,1063,15416332286723
1064,1064,15416332459547
1065,1065,15416332620950
1066,1066,15416332797255
1067,1067,15416332954690
1068,1068,15416333120100
1069,1069,15416333286940
1070,1070,15416333452643
1071,1071,15416333618858
1072,1072,15416333789936
1073,1073,15416333957607
1074,1074,15416334121158
1075,1075,15416334288008
1076,1076,15416334454062
1077,1077,15416334618839
1078,1078,15416334787578
1079,1079,15416334953419
1080,1080,15416335119035
1081,1081,15416335288064
1082,1082,15416335453989
1083,1083,15416335627726
1084,1084,15416335786180
1085,1085,15416335952461
1086,1086,15416336119787
1087,1087,15416336287753
1088,1088,15416336453400
1089,1089,15416336620761
1090,1090,15416336785872
1091,1091,15416336953008
1092,1092,15416337120360
1093,1093,15416337286619
1094,1094,15416337452172
1095,1095,15416337620400
1096,1096,15416337787369
1097,1097,15416337952284
1098,1098,15416338119949
1099,1099,15416338286832
1100,1100,15416338455227
1101,1101,15416338622210
1102,1102,15416338787435
1103,1103,15416338953159
1104,1104,15416339119087
1105,1105,15416339286729
1106,1106,15416339453262
1107,1107,15416339618912
1108,1108,15416339785440
1109,1109,15416339954067
1110,1110,15416340120567
1111,1111,15416340287017
1112,1112,15416340453329
1113,1113,15416340619091
1114,1114,15416340786757
1115,1115,15416340954074
1116,1116,15416341120587
1117,1117,15416341286384
1118,1118,15416341453527
1119,1119,15416341619422
1120,1120,15416341787613
1121,1121,15416341952950
1122,1122,15416342120468
1123,1123,15416342286665
1124,1124,15416342455277
1125,1125,15416342623809
1126,1126,15416342789000
1127,1127,15416342953468
1128,1128,15416343120749
1129,1129,15416343286464
1130,1130,15416343454407
1131,1131,15416343620117
1132,1132,15416343785958
1133,1133,15416343953307
1134,1134,15416344123260
1135,1135,15416344288070
1136,1136,15416344453946
1137,1137,15416344620201
1138,1138,15416344787129
1139,1139,15416344953784
1140,1140,15416345120923
1141,1141,15416345286799
1142,1142,15416345454688
1143,1143,15416345621031
1144,1144,15416345787721
1145,1145,15416345954165
1146,1146,15416346121928
1147,1147,15416346289674
1148,1148,15416346454750
1149,1149,15416346621223
1150,1150,15416346787297
1151,1151,15416346955602
1152,1152,15416347123824
1153,1153,15416347289876
1154,1154,15416347454915
1155,1155,15416347622154
1156,1156,15416347790421
1157,1157,15416347957051
1158,1158,15416348122748
1159,1159,15416348289150
1160,1160,15416348456708
1161,1161,15416348624627
1162,1162,15416348788764
1163,1163,15416348955092
1164,1164,15416349123013
1165,1165,15416349289952
1166,1166,15416349456150
1167,1167,15416349625943
1168,1168,15416349789688
1169,1169,15416349956804
1170,1170,15416350122352
1171,1171,15416350290293
1172,1172,15416350456965
1173,1173,15416350625159
1174,1174,15416350790183
1175,1175,15416350955722
1176,1176,15416351122499
1177,1177,15416351289833
1178,1178,15416351457553
1179,1179,15416351625266
1180,1180,15416351787997
1181,1181,15416351954746
1182,1182,15416352121652
1183,1183,15416352289329
1184,1184,15416352454558
1185,1185,15416352620306
1186,1186,15416352788360
1187,1187,15416352954995
1188,1188,15416353120783
1189,1189,15416353288066
1190,1190,15416353454396
1191,1191,15416353620566
1192,1192,15416353788518
1193,1193,15416353956033
1194,1194,15416354121389
1195,1195,15416354287306
1196,1196,15416354456276
1197,1197,15416354622938
1198,1198,15416354788383
1199,1199,15416354956275
1200,1200,15416355121857
1201,1201,15416355290341
1202,1202,15416355457539
1203,1203,15416355622834
1204,1204,15416355789699
1205,1205,15416355955256
1206,1206,15416356123190
1207,1207,15416356289698
1208,1208,15416356456891
1209,1209,15416356623087
1210,1210,15416356789960
1211,1211,15416356957138
1212,1212,15416357122829
1213,1213,15416357289939
1214,1214,15416357455311
1215,1215,15416357624151
1216,1216,15416357788820
1217,1217,15416357955681
1218,1218,15416358122057
1219,1219,15416358289927
1220,1220,15416358455264
1221,1221,15416358621750
1222,1222,15416358787983
1223,1223,15416358956563
1224,1224,15416359123114
1225,1225,15416359289835
1226,1226,15416359454640
1227,1227,15416359622088
1228,1228,15416359787657
1229,1229,15416359955487
1230,1230,15416360121033
1231,1231,15416360289502
1232,1232,15416360456095
1233,1233,15416360621141
1234,1234,15416360788067
1235,1235,15416360956964
1236,1236,15416361121397
1237,1237,15416361287784
1238,1238,15416361457091
1239,1239,15416361621629
1240,1240,15416361788503
1241,1241,15416361954632
1242,1242,15416362121030
1243,1243,15416362288528
1244,1244,15416362456316
1245,1245,15416362632695
1246,1246,15416362789609
1247,1247,15416362954714
1248,1248,15416363122606
1249,1249,15416363288889
1250,1250,15416363455623
1251,1251,15416363621659
1252,1252,15416363789344
1253,1253,15416363956447
1254,1254,15416364122167
1255,1255,15416364288882
1256,1256,15416364454620
1257,1257,15416364623864
1258,1258,15416364790951
1259,1259,15416364957433
1260,1260,15416365128453
1261,1261,15416365292015
1262,1262,15416365460221
1263,1263,15416365623901
1264,1264,15416365791386
1265,1265,15416365956911
1266,1266,15416366122606
1267,1267,15416366290646
1268,1268,15416366457596
1269,1269,15416366621870
1270,1270,15416366790742
1271,1271,15416366957780
1272,1272,15416367123541
1273,1273,15416367289987
1274,1274,15416367456742
1275,1275,15416367625447
1276,1276,15416367790661
1277,1277,15416367957978
1278,1278,15416368124776
1279,1279,15416368292243
1280,1280,15416368459595
1281,1281,15416368624266
1282,1282,15416368792742
1283,1283,15416368959569
1284,1284,15416369127174
1285,1285,15416369291029
1286,1286,15416369458146
1287,1287,15416369624546
1288,1288,15416369790810
1289,1289,15416369957679
1290,1290,15416370130265
1291,1291,15416370292848
1292,1292,15416370458234
1293,1293,15416370624401
1294,1294,15416370791851
1295,1295,15416370958778
1296,1296,15416371123674
1297,1297,15416371291119
1298,1298,15416371458476
1299,1299,15416371622979
1300,1300,15416371790639
1301,1301,15416371956387
1302,1302,15416372124739
1303,1303,15416372292381
1304,1304,15416372459338
1305,1305,15416372624898
1306,1306,15416372791893
1307,1307,15416372957596
1308,1308,15416373124499
1309,1309,15416373289504
1310,1310,15416373457889
1311,1311,15416373622874
1312,1312,15416373790621
1313,1313,15416373957744
1314,1314,15416374124186
1315,1315,15416374291701
1316,1316,15416374457930
1317,1317,15416374623371
1318,1318,15416374790344
1319,1319,15416374959297
1320,1320,15416375126049
1321,1321,15416375291142
1322,1322,15416375457878
1323,1323,15416375625214
1324,1324,15416375791564
1325,1325,15416375959176
1326,1326,15416376123883
1327,1327,15416376292689
1328,1328,15416376458886
