# qpc_frequency=10000000
present_id,guest_frame,qpc
218,218,15421683237426
219,219,15421683403945
220,220,15421683570995
221,221,15421683737209
222,222,15421683903896
223,223,15421684069894
224,224,15421684237187
225,225,15421684405853
226,226,15421684573417
227,227,15421684738356
228,228,15421684904777
229,229,15421685071400
230,230,15421685237484
231,231,15421685402832
232,232,15421685570831
233,233,15421685755261
234,234,15421685915744
235,235,15421686071500
236,236,15421686238303
237,237,15421686411248
238,238,15421686571201
239,239,15421686737986
240,240,15421686904482
241,241,15421687071604
242,242,15421687236299
243,243,15421687404442
244,244,15421687571146
245,245,15421687738269
246,246,15421687904165
247,247,15421688072649
248,248,15421688247569
249,249,15421688407745
250,250,15421688575095
251,251,15421688738245
252,252,15421688905494
253,253,15421689072407
254,254,15421689238446
255,255,15421689405597
256,256,15421689571635
257,257,15421689739560
258,258,15421689906552
259,259,15421690071424
260,260,15421690242603
261,261,15421690422167
262,262,15421690580553
263,263,15421690738950
264,264,15421690907204
265,265,15421691071662
266,266,15421691237695
267,267,15421691404600
268,268,15421691572766
269,269,15421691738285
270,270,15421691905586
271,271,15421692072109
272,272,15421692239320
273,273,15421692405362
274,274,15421692578362
275,275,15421692750476
276,276,15421692909298
277,277,15421693072521
278,278,15421693238587
279,279,15421693404478
280,280,15421693575421
281,281,15421693738266
282,282,15421693904728
283,283,15421694071238
284,284,15421694238964
285,285,15421694406385
286,286,15421694572977
287,287,15421694738468
288,288,15421694905146
289,289,15421695072306
290,290,15421695243748
291,291,15421695404248
292,292,15421695573723
293,293,15421695739643
294,294,15421695905201
295,295,15421696071880
296,296,15421696239206
297,297,15421696405367
298,298,15421696572581
299,299,15421696738849
300,300,15421696905958
301,301,15421697072462
302,302,15421697254146
303,303,15421697439430
304,304,15421697571605
305,305,15421697737292
306,306,15421697905129
307,307,15421698071211
308,308,15421698239200
309,309,15421698403626
310,310,15421698575525
311,311,15421698737060
312,312,15421698905575
313,313,15421699071114
314,314,15421699238889
315,315,15421699405270
316,316,15421699579405
317,317,15421699737583
318,318,15421699906871
319,319,15421700069836
320,320,15421700238567
321,321,15421700404849
322,322,15421700574105
323,323,15421700738944
324,324,15421700905264
325,325,15421701071871
326,326,15421701238043
327,327,15421701405215
328,328,15421701573950
329,329,15421701750905
330,330,15421701904952
331,331,15421702071789
332,332,15421702238076
333,333,15421702405490
334,334,15421702571279
335,335,15421702738832
336,336,15421702903681
337,337,15421703072599
338,338,15421703239328
339,339,15421703405268
340,340,15421703576477
341,341,15421703739377
342,342,15421703910783
343,343,15421704073332
344,344,15421704238051
345,345,15421704404482
346,346,15421704572242
347,347,15421704737519
348,348,15421704906058
349,349,15421705071626
350,350,15421705238911
351,351,15421705405049
352,352,15421705576056
353,353,15421705739744
354,354,15421705905656
355,355,15421706073510
356,356,15421706253338
357,357,15421706406226
358,358,15421706571725
359,359,15421706739414
360,360,15421706906148
361,361,15421707072805
362,362,15421707237315
363,363,15421707405663
364,364,15421707572838
365,365,15421707739300
366,366,15421707905437
367,367,15421708072800
368,368,15421708239492
369,369,15421708405117
370,370,15421708575736
371,371,15421708752619
372,372,15421708905461
373,373,15421709072585
374,374,15421709239385
375,375,15421709406714
376,376,15421709576256
377,377,15421709738669
378,378,15421709906277
379,379,15421710071170
380,380,15421710240209
381,381,15421710406071
382,382,15421710579172
383,383,15421710739685
384,384,15421710907596
385,385,15421711113304
386,386,15421711239486
387,387,15421711406549
388,388,15421711572289
389,389,15421711741299
390,390,15421711906974
391,391,15421712074729
392,392,15421712238572
393,393,15421712407733
394,394,15421712575908
395,395,15421712740497
396,396,15421712904848
397,397,15421713076166
398,398,15421713250578
399,399,15421713405396
400,400,15421713576789
401,401,15421713740616
402,402,15421713907883
403,403,15421714074374
404,404,15421714240607
405,405,15421714407520
406,406,15421714576984
407,407,15421714740169
408,408,15421714907071
409,409,15421715073392
410,410,15421715241518
411,411,15421715407502
412,412,15421715578428
413,413,15421715740038
414,414,15421715906700
415,415,15421716073988
416,416,15421716240226
417,417,15421716407851
418,418,15421716574435
419,419,15421716740873
420,420,15421716906700
421,421,15421717073789
422,422,15421717239734
423,423,15421717408768
424,424,15421717578422
425,425,15421717752506
426,426,15421717906245
427,427,15421718073456
428,428,15421718239815
429,429,15421718407067
430,430,15421718573144
431,431,15421718739061
432,432,15421718907007
433,433,15421719073320
434,434,15421719241539
435,435,15421719407511
436,436,15421719573997
437,437,15421719739356
438,438,15421719907869
439,439,15421720073729
440,440,15421720239445
441,441,15421720407566
442,442,15421720574033
443,443,15421720740944
444,444,15421720907367
445,445,15421721074456
446,446,15421721240242
447,447,15421721407808
448,448,15421721574059
449,449,15421721742414
450,450,15421721907728
451,451,15421722074544
452,452,15421722246594
453,453,15421722407776
454,454,15421722574202
455,455,15421722740776
456,456,15421722906849
457,457,15421723074855
458,458,15421723240637
459,459,15421723407289
460,460,15421723582370
461,461,15421723740662
462,462,15421723907729
463,463,15421724074247
464,464,15421724241314
465,465,15421724408622
466,466,15421724582881
467,467,15421724745345
468,468,15421724908093
469,469,15421725073829
470,470,15421725240847
471,471,15421725406392
472,472,15421725574934
473,473,15421725741537
474,474,15421725907554
475,475,15421726074949
476,476,15421726241439
477,477,15421726408332
478,478,15421726575951
479,479,15421726742168
480,480,15421726914644
481,481,15421727076420
482,482,15421727241686
483,483,15421727407772
484,484,15421727575715
485,485,15421727741737
486,486,15421727908433
487,487,15421728075370
488,488,15421728240846
489,489,15421728407445
490,490,15421728578132
491,491,15421728741276
492,492,15421728908068
493,493,15421729073504
494,494,15421729245355
495,495,15421729407579
496,496,15421729577970
497,497,15421729740650
498,498,15421729930986
499,499,15421730072947
500,500,15421730241744
501,501,15421730409275
502,502,15421730578066
503,503,15421730740999
504,504,15421730907371
505,505,15421731074831
506,506,15421731240915
507,507,15421731422594
508,508,15421731574573
509,509,15421731741313
510,510,15421731907588
511,511,15421732075741
512,512,15421732244184
513,513,15421732433559
514,514,15421732578367
515,515,15421732741856
516,516,15421732910287
517,517,15421733075815
518,518,15421733247604
519,519,15421733414461
520,520,15421733580717
521,521,15421733744632
522,522,15421733908819
523,523,15421734081690
524,524,15421734242674
525,525,15421734413970
526,526,15421734575399
527,527,15421734740880
528,528,15421734908673
529,529,15421735074553
530,530,15421735243196
531,531,15421735411730
532,532,15421735579390
533,533,15421735742701
534,534,15421735908969
535,535,15421736076480
536,536,15421736243185
537,537,15421736417789
538,538,15421736583006
539,539,15421736745204
540,540,15421736909595
541,541,15421737075603
542,542,15421737241999
543,543,15421737412271
544,544,15421737579244
545,545,15421737742791
546,546,15421737909379
547,547,15421738077374
548,548,15421738242719
549,549,15421738409076
550,550,15421738581386
551,551,15421738746998
552,552,15421738909750
553,553,15421739075157
554,554,15421739242678
555,555,15421739413623
556,556,15421739575814
557,557,15421739740929
558,558,15421739909647
559,559,15421740075343
560,560,15421740242772
561,561,15421740409360
562,562,15421740577544
563,563,15421740742326
564,564,15421740908753
565,565,15421741075217
566,566,15421741253225
567,567,15421741408771
568,568,15421741574863
569,569,15421741743187
570,570,15421741909138
571,571,15421742091208
572,572,15421742241522
573,573,15421742409691
574,574,15421742575065
575,575,15421742744098
576,576,15421742909053
577,577,15421743076223
578,578,15421743242738
579,579,15421743418633
580,580,15421743579257
581,581,15421743741833
582,582,15421743908819
583,583,15421744075371
584,584,15421744241956
585,585,15421744408097
586,586,15421744579830
587,587,15421744742780
588,588,15421744909809
589,589,15421745076403
590,590,15421745243248
591,591,15421745410943
592,592,15421745579825
593,593,15421745742696
594,594,15421745909527
595,595,15421746076430
596,596,15421746243592
597,597,15421746410160
598,598,15421746577982
599,599,15421746755075
600,600,15421746910366
601,601,15421747077104
602,602,15421747243949
603,603,15421747410813
604,604,15421747577845
605,605,15421747746828
606,606,15421747910201
607,607,15421748075682
608,608,15421748243111
609,609,15421748410490
610,610,15421748578408
611,611,15421748742684
612,612,15421748915075
613,613,15421749081308
614,614,15421749244592
615,615,15421749409730
616,616,15421749578009
617,617,15421749741364
618,618,15421749914412
619,619,15421750075341
620,620,15421750243540
621,621,15421750415855
622,622,15421750578757
623,623,15421750743115
624,624,15421750910106
625,625,15421751077701
626,626,15421751242674
627,627,15421751414030
628,628,15421751577569
629,629,15421751744643
630,630,15421751912152
631,631,15421752081699
632,632,15421752244252
633,633,15421752410714
634,634,15421752577905
635,635,15421752743792
636,636,15421752915972
637,637,15421753080726
638,638,15421753243384
639,639,15421753410259
640,640,15421753577447
641,641,15421753746937
642,642,15421753910586
643,643,15421754084297
644,644,15421754244722
645,645,15421754414722
646,646,15421754577019
647,647,15421754743122
648,648,15421754911807
649,649,15421755076374
650,650,15421755243286
651,651,15421755410640
652,652,15421755579221
653,653,15421755743686
654,654,15421755910100
655,655,15421756077742
656,656,15421756244215
657,657,15421756410713
658,658,15421756578497
659,659,15421756743988
660,660,15421756909772
661,661,15421757077300
662,662,15421757244722
663,663,15421757411346
664,664,15421757585208
665,665,15421757743418
666,666,15421757912187
667,667,15421758077821
668,668,15421758244351
669,669,15421758411220
670,670,15421758578240
671,671,15421758744322
672,672,15421758910196
673,673,15421759077357
674,674,15421759244249
675,675,15421759414799
676,676,15421759604517
677,677,15421759745012
678,678,15421759916018
679,679,15421760082137
680,680,15421760244761
681,681,15421760412042
682,682,15421760578917
683,683,15421760744995
684,684,15421760910971
685,685,15421761077711
686,686,15421761244423
687,687,15421761411839
688,688,15421761580170
689,689,15421761747136
690,690,15421761911154
691,691,15421762079203
692,692,15421762245590
693,693,15421762412409
694,694,15421762579911
695,695,15421762746279
696,696,15421762911879
697,697,15421763077760
698,698,15421763245199
699,699,15421763410912
700,700,15421763578827
701,701,15421763743705
702,702,15421763910665
703,703,15421764079380
704,704,15421764243308
705,705,15421764410611
706,706,15421764576935
707,707,15421764743054
708,708,15421764910728
709,709,15421765075705
710,710,15421765244320
711,711,15421765410905
712,712,15421765579108
713,713,15421765745148
714,714,15421765911536
715,715,15421766080572
716,716,15421766247039
717,717,15421766412656
718,718,15421766578199
719,719,15421766745393
720,720,15421766910717
721,721,15421767078603
722,722,15421767246466
723,723,15421767412521
724,724,15421767579322
725,725,15421767777517
726,726,15421767911493
727,727,15421768081506
728,728,15421768247931
729,729,15421768411731
730,730,15421768583790
731,731,15421768745997
732,732,15421768913494
733,733,15421769082126
734,734,15421769246308
735,735,15421769412239
736,736,15421769580960
737,737,15421769745616
738,738,15421769911875
739,739,15421770079310
740,740,15421770247060
741,741,15421770413172
742,742,15421770580050
743,743,15421770745125
744,744,15421770914129
745,745,15421771078295
746,746,15421771244117
747,747,15421771411195
748,748,15421771579128
749,749,15421771745395
750,750,15421771913018
751,751,15421772078905
752,752,15421772245102
753,753,15421772414130
754,754,15421772580592
755,755,15421772746092
756,756,15421772912181
757,757,15421773078862
758,758,15421773245205
759,759,15421773411993
760,760,15421773578991
761,761,15421773745123
762,762,15421773913888
763,763,15421774079554
764,764,15421774246769
765,765,15421774410428
766,766,15421774579094
767,767,15421774743657
768,768,15421774912000
769,769,15421775078527
770,770,15421775245917
771,771,15421775411064
772,772,15421775579298
773,773,15421775744658
774,774,15421775911203
775,775,15421776078927
776,776,15421776246653
777,777,15421776413042
778,778,15421776580234
779,779,15421776745634
780,780,15421776911588
781,781,15421777078262
782,782,15421777245952
783,783,15421777424047
784,784,15421777582007
785,785,15421777747888
786,786,15421777913289
787,787,15421778078610
788,788,15421778246090
789,789,15421778411803
790,790,15421778579124
791,791,15421778746029
792,792,15421778912874
793,793,15421779078936
794,794,15421779245534
795,795,15421779411266
796,796,15421779579419
797,797,15421779745972
798,798,15421779912892
799,799,15421780078607
800,800,15421780250502
801,801,15421780412456
802,802,15421780579750
803,803,15421780745426
804,804,15421780912003
805,805,15421781079654
806,806,15421781245400
807,807,15421781412041
808,808,15421781578509
809,809,15421781745909
810,810,15421781912209
811,811,15421782082134
812,812,15421782247163
813,813,15421782413779
814,814,15421782579038
815,815,15421782745202
816,816,15421782913722
817,817,15421783079337
818,818,15421783246013
819,819,15421783413998
820,820,15421783581077
821,821,15421783746243
822,822,15421783913288
823,823,15421784080461
824,824,15421784246956
825,825,15421784414988
826,826,15421784579437
827,827,15421784744924
828,828,15421784912054
829,829,15421785078842
830,830,15421785245855
831,831,15421785413860
832,832,15421785578680
833,833,15421785745966
834,834,15421785912169
835,835,15421786079637
836,836,15421786246313
837,837,15421786414272
838,838,15421786581310
839,839,15421786747417
840,840,15421786911816
841,841,15421787079910
842,842,15421787245144
843,843,15421787414848
844,844,15421787579822
845,845,15421787746114
846,846,15421787912829
847,847,15421788079137
848,848,15421788246568
849,849,15421788412070
850,850,15421788579833
851,851,15421788747251
852,852,15421788912311
853,853,15421789078907
854,854,15421789245774
855,855,15421789412528
856,856,15421789579864
857,857,15421789744143
858,858,15421789912890
859,859,15421790079876
860,860,15421790244965
861,861,15421790413760
862,862,15421790577952
863,863,15421790745539
864,864,15421790912013
865,865,15421791079305
866,866,15421791247168
867,867,15421791412285
868,868,15421791579711
869,869,15421791746555
870,870,15421791912794
871,871,15421792080630
872,872,15421792245890
873,873,15421792413454
874,874,15421792579134
875,875,15421792745467
876,876,15421792914608
877,877,15421793080220
878,878,15421793246333
879,879,15421793412344
880,880,15421793579884
881,881,15421793745605
882,882,15421793912806
883,883,15421794079894
884,884,15421794246485
885,885,15421794413664
886,886,15421794579551
887,887,15421794745960
888,888,15421794912548
889,889,15421795078054
890,890,15421795247592
891,891,15421795413797
892,892,15421795580036
893,893,15421795746321
894,894,15421795912524
895,895,15421796079891
896,896,15421796245527
897,897,15421796413690
898,898,15421796580500
899,899,15421796746896
900,900,15421796912250
901,901,15421797080029
902,902,15421797246583
903,903,15421797413182
904,904,15421797584113
905,905,15421797746704
906,906,15421797913757
907,907,15421798078757
908,908,15421798247052
909,909,15421798413382
910,910,15421798581379
911,911,15421798746566
912,912,15421798913274
913,913,15421799080355
914,914,15421799246782
915,915,15421799412092
916,916,15421799580183
917,917,15421799746054
918,918,15421799914098
919,919,15421800079199
920,920,15421800248823
921,921,15421800414194
922,922,15421800581658
923,923,15421800747086
924,924,15421800913921
925,925,15421801080948
926,926,15421801247760
927,927,15421801416963
928,928,15421801580903
929,929,15421801747822
930,930,15421801914404
931,931,15421802082643
932,932,15421802249180
933,933,15421802414313
934,934,15421802580628
935,935,15421802748046
936,936,15421802914503
937,937,15421803080670
938,938,15421803247836
939,939,15421803413498
940,940,15421803580817
941,941,15421803746953
942,942,15421803914618
943,943,15421804080674
944,944,15421804246884
945,945,15421804413162
946,946,15421804580409
947,947,15421804746962
948,948,15421804914655
949,949,15421805079910
950,950,15421805247696
951,951,15421805413511
952,952,15421805581414
953,953,15421805746866
954,954,15421805913451
955,955,15421806081770
956,956,15421806247879
957,957,15421806414444
958,958,15421806580784
959,959,15421806748159
960,960,15421806914265
961,961,15421807112514
962,962,15421807247001
963,963,15421807414113
964,964,15421807581751
965,965,15421807749092
966,966,15421807914882
967,967,15421808081410
968,968,15421808248942
969,969,15421808414942
970,970,15421808581381
971,971,15421808748631
972,972,15421808914241
973,973,15421809079568
974,974,15421809247447
975,975,15421809413954
976,976,15421809584074
977,977,15421809746604
978,978,15421809914994
979,979,15421810079249
980,980,15421810248792
981,981,15421810413983
982,982,15421810581244
983,983,15421810746996
984,984,15421810913964
985,985,15421811080989
986,986,15421811247157
987,987,15421811414048
988,988,15421811581920
989,989,15421811747596
990,990,15421811914367
991,991,15421812081717
992,992,15421812249476
993,993,15421812415703
994,994,15421812581688
995,995,15421812748929
996,996,15421812915136
997,997,15421813081163
998,998,15421813248170
999,999,15421813415178
1000,1000,15421813582685
1001,1001,15421813749208
1002,1002,15421813914719
1003,1003,15421814081408
1004,1004,15421814247106
1005,1005,15421814413381
1006,1006,15421814581171
1007,1007,15421814746359
1008,1008,15421814915330
1009,1009,15421815080586
1010,1010,15421815248759
1011,1011,15421815414986
1012,1012,15421815581100
1013,1013,15421815748114
1014,1014,15421815914950
1015,1015,15421816081193
1016,1016,15421816246520
1017,1017,15421816416240
1018,1018,15421816580825
1019,1019,15421816749419
1020,1020,15421816916518
1021,1021,15421817082255
1022,1022,15421817248427
1023,1023,15421817415298
1024,1024,15421817581854
1025,1025,15421817747750
1026,1026,15421817915540
1027,1027,15421818083350
1028,1028,15421818248510
1029,1029,15421818413614
1030,1030,15421818581490
1031,1031,15421818748981
1032,1032,15421818915624
1033,1033,15421819082083
1034,1034,15421819248742
1035,1035,15421819414109
1036,1036,15421819581898
1037,1037,15421819749025
1038,1038,15421819915081
1039,1039,15421820082026
1040,1040,15421820248481
1041,1041,15421820414840
1042,1042,15421820581820
1043,1043,15421820748237
1044,1044,15421820913369
1045,1045,15421821081490
1046,1046,15421821248305
1047,1047,15421821415592
1048,1048,15421821582589
1049,1049,15421821750546
1050,1050,15421821915669
1051,1051,15421822082788
1052,1052,15421822250982
1053,1053,15421822415156
1054,1054,15421822580412
1055,1055,15421822749518
1056,1056,15421822915090
1057,1057,15421823081899
1058,1058,15421823248719
1059,1059,15421823414525
1060,1060,15421823582349
1061,1061,15421823750069
1062,1062,15421823915935
1063,1063,15421824081336
1064,1064,15421824248343
1065,1065,15421824414490
1066,1066,15421824582304
1067,1067,15421824748087
1068,1068,15421824917623
1069,1069,15421825082354
1070,1070,15421825249471
1071,1071,15421825416646
1072,1072,15421825582730
1073,1073,15421825748722
1074,1074,15421825915872
1075,1075,15421826082973
1076,1076,15421826249516
1077,1077,15421826416965
1078,1078,15421826581763
1079,1079,15421826749756
1080,1080,15421826916256
1081,1081,15421827082677
1082,1082,15421827248061
1083,1083,15421827416425
1084,1084,15421827582984
1085,1085,15421827750336
1086,1086,15421827916536
1087,1087,15421828082319
1088,1088,15421828249004
1089,1089,15421828415364
1090,1090,15421828582295
1091,1091,15421828750444
1092,1092,15421828916586
1093,1093,15421829085000
1094,1094,15421829249559
1095,1095,15421829415590
1096,1096,15421829582644
1097,1097,15421829748755
1098,1098,15421829916224
1099,1099,15421830082246
1100,1100,15421830250853
1101,1101,15421830416037
1102,1102,15421830583227
1103,1103,15421830749375
1104,1104,15421830916105
1105,1105,15421831083562
1106,1106,15421831248500
1107,1107,15421831416940
1108,1108,15421831581145
1109,1109,15421831749138
1110,1110,15421831915724
1111,1111,15421832083561
1112,1112,15421832250351
1113,1113,15421832416796
1114,1114,15421832584442
1115,1115,15421832751000
1116,1116,15421832915335
1117,1117,15421833082725
1118,1118,15421833249245
1119,1119,15421833415597
1120,1120,15421833584523
1121,1121,15421833751362
1122,1122,15421833917190
1123,1123,15421834084761
1124,1124,15421834249805
1125,1125,15421834416091
1126,1126,15421834582933
1127,1127,15421834748972
1128,1128,15421834916848
1129,1129,15421835084210
1130,1130,15421835250659
1131,1131,15421835415046
1132,1132,15421835583746
1133,1133,15421835749906
1134,1134,15421835915704
1135,1135,15421836084018
1136,1136,15421836250416
1137,1137,15421836417611
1138,1138,15421836582740
1139,1139,15421836749822
1140,1140,15421836917430
1141,1141,15421837085330
1142,1142,15421837248465
1143,1143,15421837416594
1144,1144,15421837585784
1145,1145,15421837751053
1146,1146,15421837916791
1147,1147,15421838084590
1148,1148,15421838250940
1149,1149,15421838416895
1150,1150,15421838584017
1151,1151,15421838751046
1152,1152,15421838917525
1153,1153,15421839083927
1154,1154,15421839249814
1155,1155,15421839417171
1156,1156,15421839583765
1157,1157,15421839749357
1158,1158,15421839918471
1159,1159,15421840086241
1160,1160,15421840250367
1161,1161,15421840416261
1162,1162,15421840583901
1163,1163,15421840751390
1164,1164,15421840917051
1165,1165,15421841084702
1166,1166,15421841252543
1167,1167,15421841418576
1168,1168,15421841584603
1169,1169,15421841751359
1170,1170,15421841917424
1171,1171,15421842085091
1172,1172,15421842251459
1173,1173,15421842418526
1174,1174,15421842585578
1175,1175,15421842751779
1176,1176,15421842916827
1177,1177,15421843085112
1178,1178,15421843251807
1179,1179,15421843417390
1180,1180,15421843585639
1181,1181,15421843752017
1182,1182,15421843917313
1183,1183,15421844082046
1184,1184,15421844251116
1185,1185,15421844417383
1186,1186,15421844585561
1187,1187,15421844749153
1188,1188,15421844916992
1189,1189,15421845084779
1190,1190,15421845251162
1191,1191,15421845416468
1192,1192,15421845583903
1193,1193,15421845751549
1194,1194,15421845916999
1195,1195,15421846084158
1196,1196,15421846252138
1197,1197,15421846418430
1198,1198,15421846584636
1199,1199,15421846751018
1200,1200,15421846917773
1201,1201,15421847083991
1202,1202,15421847251714
1203,1203,15421847417806
1204,1204,15421847585823
1205,1205,15421847751332
1206,1206,15421847917611
1207,1207,15421848084650
1208,1208,15421848251329
1209,1209,15421848418439
1210,1210,15421848584530
1211,1211,15421848753603
1212,1212,15421848918144
1213,1213,15421849083928
1214,1214,15421849250961
1215,1215,15421849415986
1216,1216,15421849584228
1217,1217,15421849750014
1218,1218,15421849918593
1219,1219,15421850085121
1220,1220,15421850252547
1221,1221,15421850417961
1222,1222,15421850584777
1223,1223,15421850752494
1224,1224,15421850917165
1225,1225,15421851084358
1226,1226,15421851250703
1227,1227,15421851417724
1228,1228,15421851584413
1229,1229,15421851751168
1230,1230,15421851919025
1231,1231,15421852084223
1232,1232,15421852254579
1233,1233,15421852418305
1234,1234,15421852587434
1235,1235,15421852750953
1236,1236,15421852917190
1237,1237,15421853085319
1238,1238,15421853251681
1239,1239,15421853417925
1240,1240,15421853585770
1241,1241,15421853752529
1242,1242,15421853918677
1243,1243,15421854084069
1244,1244,15421854251906
1245,1245,15421854417156
1246,1246,15421854604103
1247,1247,15421854751071
1248,1248,15421854919233
1249,1249,15421855085485
1250,1250,15421855251575
1251,1251,15421855418535
1252,1252,15421855585377
1253,1253,15421855751462
1254,1254,15421855918340
1255,1255,15421856084895
1256,1256,15421856252460
1257,1257,15421856419575
1258,1258,15421856584985
1259,1259,15421856751535
1260,1260,15421856918898
1261,1261,15421857085421
1262,1262,15421857250835
1263,1263,15421857417991
1264,1264,15421857585995
1265,1265,15421857752478
1266,1266,15421857918234
1267,1267,15421858085100
1268,1268,15421858252533
1269,1269,15421858419899
1270,1270,15421858585344
1271,1271,15421858752304
1272,1272,15421858918646
1273,1273,15421859084608
1274,1274,15421859251849
1275,1275,15421859418231
1276,1276,15421859584937
1277,1277,15421859751472
1278,1278,15421859920085
1279,1279,15421860084941
1280,1280,15421860251703
1281,1281,15421860417866
1282,1282,15421860586585
1283,1283,15421860751859
1284,1284,15421860917800
1285,1285,15421861085594
1286,1286,15421861252382
1287,1287,15421861418957
1288,1288,15421861586360
1289,1289,15421861752408
1290,1290,15421861918885
1291,1291,15421862085056
1292,1292,15421862250787
1293,1293,15421862423500
1294,1294,15421862586068
1295,1295,15421862752761
1296,1296,15421862916898
1297,1297,15421863086302
1298,1298,15421863251825
1299,1299,15421863417618
1300,1300,15421863587150
1301,1301,15421863754048
1302,1302,15421863918744
1303,1303,15421864084796
1304,1304,15421864252625
1305,1305,15421864418485
1306,1306,15421864586500
1307,1307,15421864752043
1308,1308,15421864919171
1309,1309,15421865087179
1310,1310,15421865252109
1311,1311,15421865419448
1312,1312,15421865586673
1313,1313,15421865752456
1314,1314,15421865919192
1315,1315,15421866087576
1316,1316,15421866252349
1317,1317,15421866419674
1318,1318,15421866585798
1319,1319,15421866752355
1320,1320,15421866918422
1321,1321,15421867087022
1322,1322,15421867252144
1323,1323,15421867420006
1324,1324,15421867587184
1325,1325,15421867754092
1326,1326,15421867919573
1327,1327,15421868088713
1328,1328,15421868253557
