# qpc_frequency=10000000
present_id,guest_frame,qpc
1329,1329,15420066103447
1330,1330,15420066267346
1331,1331,15420066437191
1332,1332,15420066600816
1333,1333,15420066767474
1334,1334,15420066933414
1335,1335,15420067101826
1336,1336,15420067266868
1337,1337,15420067438791
1338,1338,15420067602571
1339,1339,15420067768297
1340,1340,15420067934040
1341,1341,15420068101405
1342,1342,15420068268955
1343,1343,15420068435674
1344,1344,15420068601988
1345,1345,15420068768284
1346,1346,15420068935778
1347,1347,15420069101296
1348,1348,15420069267886
1349,1349,15420069434114
1350,1350,15420069601337
1351,1351,15420069766913
1352,1352,15420069934193
1353,1353,15420070102314
1354,1354,15420070268015
1355,1355,15420070434694
1356,1356,15420070601975
1357,1357,15420070769608
1358,1358,15420070936331
1359,1359,15420071102512
1360,1360,15420071266325
1361,1361,15420071434746
1362,1362,15420071600131
1363,1363,15420071767624
1364,1364,15420071936179
1365,1365,15420072101761
1366,1366,15420072267681
1367,1367,15420072433972
1368,1368,15420072602073
1369,1369,15420072767881
1370,1370,15420072933934
1371,1371,15420073100929
1372,1372,15420073267967
1373,1373,15420073435155
1374,1374,15420073601875
1375,1375,15420073768501
1376,1376,15420073936783
1377,1377,15420074102963
1378,1378,15420074268995
1379,1379,15420074434583
1380,1380,15420074603107
1381,1381,15420074767648
1382,1382,15420074934692
1383,1383,15420075100896
1384,1384,15420075269505
1385,1385,15420075434819
1386,1386,15420075601118
1387,1387,15420075769475
1388,1388,15420075934408
1389,1389,15420076101941
1390,1390,15420076268498
1391,1391,15420076435754
1392,1392,15420076602128
1393,1393,15420076768337
1394,1394,15420076941322
1395,1395,15420077102650
1396,1396,15420077269223
1397,1397,15420077436240
1398,1398,15420077604600
1399,1399,15420077770419
1400,1400,15420077935185
1401,1401,15420078103247
1402,1402,15420078270582
1403,1403,15420078436373
1404,1404,15420078603385
1405,1405,15420078770414
1406,1406,15420081290278
1407,1407,15420082326965
1408,1408,15420082435330
1409,1409,15420082602043
1410,1410,15420083646904
1411,1411,15420084680191
1412,1412,15420085744859
1413,1413,15420086755525
1414,1414,15420087782367
1415,1415,15420088853634
1416,1416,15420089882717
1417,1417,15420090944254
1418,1418,15420091990125
1419,1419,15420093015878
1420,1420,15420094051358
1421,1421,15420095079522
1422,1422,15420096107684
1423,1423,15420097139301
1424,1424,15420098201020
1425,1425,15420099227968
1426,1426,15420100260029
1427,1427,15420101307786
1428,1428,15420102335779
1429,1429,15420102435668
1430,1430,15420102603839
1431,1431,15420103656654
1432,1432,15420104692032
1433,1433,15420104768956
1434,1434,15420104937747
1435,1435,15420105965721
1436,1436,15420107002424
1437,1437,15420108053500
1438,1438,15420109112822
1439,1439,15420110137306
1440,1440,15420111180291
1441,1441,15420112206429
1442,1442,15420113234482
1443,1443,15420114260361
1444,1444,15420115304318
1445,1445,15420116391672
1446,1446,15420117426979
1447,1447,15420118476643
1448,1448,15420119545117
1449,1449,15420120594487
1450,1450,15420121664682
1451,1451,15420122697865
1452,1452,15420123717956
1453,1453,15420124738588
1454,1454,15420125764657
1455,1455,15420126811560
1456,1456,15420127840431
1457,1457,15420128891293
1458,1458,15420129927517
1459,1459,15420130950109
1460,1460,15420131970707
1461,1461,15420133062098
1462,1462,15420134097617
1463,1463,15420135146618
1464,1464,15420136166435
1465,1465,15420137212446
1466,1466,15420138248581
1467,1467,15420139333134
1468,1468,15420140357233
1469,1469,15420141380231
1470,1470,15420142398983
1471,1471,15420143411237
1472,1472,15420144453868
1473,1473,15420145511834
1474,1474,15420146562727
1475,1475,15420147595597
1476,1476,15420148669960
1477,1477,15420149708637
1478,1478,15420150780771
1479,1479,15420151820837
1480,1480,15420152834610
1481,1481,15420153857193
1482,1482,15420154886464
1483,1483,15420155938756
1484,1484,15420156988512
1485,1485,15420158063718
1486,1486,15420159146017
1487,1487,15420160175644
1488,1488,15420161186449
1489,1489,15420162206092
1490,1490,15420163249596
1491,1491,15420164264950
1492,1492,15420165291496
1493,1493,15420169359609
1494,1494,15420170390052
1495,1495,15420171428707
1496,1496,15420172440940
1497,1497,15420173476379
1498,1498,15420174509160
1499,1499,15420175541843
1500,1500,15420176570943
1501,1501,15420177644841
1502,1502,15420178680714
1503,1503,15420179698845
1504,1504,15420180720423
1505,1505,15420181762086
1506,1506,15420182805579
1507,1507,15420183820322
1508,1508,15420184837044
1509,1509,15420185860143
1510,1510,15420186907367
1511,1511,15420187937546
1512,1512,15420188985301
1513,1513,15420189999848
1514,1514,15420191023832
1515,1515,15420192042015
1516,1516,15420193079505
1517,1517,15420194101905
1518,1518,15420195123838
1519,1519,15420195276685
1520,1520,15420195444487
1521,1521,15420195609712
1522,1522,15420195777639
1523,1523,15420195946274
1524,1524,15420196114226
1525,1525,15420196281438
1526,1526,15420196447059
1527,1527,15420196610297
1528,1528,15420196778218
1529,1529,15420196945272
1530,1530,15420197112986
1531,1531,15420197279477
1532,1532,15420197446360
1533,1533,15420197614016
1534,1534,15420197779855
1535,1535,15420197946393
1536,1536,15420198112365
1537,1537,15420198280571
1538,1538,15420198447365
1539,1539,15420198612808
1540,1540,15420198780169
1541,1541,15420198947323
1542,1542,15420199112945
1543,1543,15420199279739
1544,1544,15420199445821
1545,1545,15420199611689
1546,1546,15420199777956
1547,1547,15420199944917
1548,1548,15420200112964
1549,1549,15420200279810
1550,1550,15420200445090
1551,1551,15420200611282
1552,1552,15420200778488
1553,1553,15420200944743
1554,1554,15420201111528
1555,1555,15420201277075
1556,1556,15420201445604
1557,1557,15420201611410
1558,1558,15420201778804
1559,1559,15420201945704
1560,1560,15420202111440
1561,1561,15420202279387
1562,1562,15420202445517
1563,1563,15420202613794
1564,1564,15420202780296
1565,1565,15420202945171
1566,1566,15420203111174
1567,1567,15420203279187
1568,1568,15420203444870
1569,1569,15420203612251
1570,1570,15420203778681
1571,1571,15420203946114
1572,1572,15420204111992
1573,1573,15420204279245
1574,1574,15420204445734
1575,1575,15420204611272
1576,1576,15420204781784
1577,1577,15420204945598
1578,1578,15420205113716
1579,1579,15420205278779
1580,1580,15420205446166
1581,1581,15420205611846
1582,1582,15420205779076
1583,1583,15420205945913
1584,1584,15420206113024
1585,1585,15420206282020
1586,1586,15420206446510
1587,1587,15420206612080
1588,1588,15420206778926
1589,1589,15420206946177
1590,1590,15420207112009
1591,1591,15420207278981
1592,1592,15420207445221
1593,1593,15420207614033
1594,1594,15420207779676
1595,1595,15420207946522
1596,1596,15420208112163
1597,1597,15420208279894
1598,1598,15420208447695
1599,1599,15420208613517
1600,1600,15420208780176
1601,1601,15420208946343
1602,1602,15420209111088
1603,1603,15420209278977
1604,1604,15420209446047
1605,1605,15420209612101
1606,1606,15420209778524
1607,1607,15420209945882
1608,1608,15420210114797
1609,1609,15420210279927
1610,1610,15420210446587
1611,1611,15420210612704
1612,1612,15420210779470
1613,1613,15420210944332
1614,1614,15420211112354
1615,1615,15420211280272
1616,1616,15420211446337
1617,1617,15420211612179
1618,1618,15420211779518
1619,1619,15420211946242
1620,1620,15420212112585
1621,1621,15420212281513
1622,1622,15420212447330
1623,1623,15420212613994
1624,1624,15420212778261
1625,1625,15420212948110
1626,1626,15420213112335
1627,1627,15420213279600
1628,1628,15420213444720
1629,1629,15420213612662
1630,1630,15420213779645
1631,1631,15420213947238
1632,1632,15420214112319
1633,1633,15420214279991
1634,1634,15420214446944
1635,1635,15420214612432
1636,1636,15420214780897
1637,1637,15420214946992
1638,1638,15420215114802
1639,1639,15420215279474
1640,1640,15420215446493
1641,1641,15420215611670
1642,1642,15420215779952
1643,1643,15420215947549
1644,1644,15420216114423
1645,1645,15420216282707
1646,1646,15420216447464
1647,1647,15420216611797
1648,1648,15420216779954
1649,1649,15420216946394
1650,1650,15420217112833
1651,1651,15420217279145
1652,1652,15420217446607
1653,1653,15420217615833
1654,1654,15420217781152
1655,1655,15420217947723
1656,1656,15420218113038
1657,1657,15420218281465
1658,1658,15420218448527
1659,1659,15420218615194
1660,1660,15420218780780
1661,1661,15420218947696
1662,1662,15420219111909
1663,1663,15420219280077
1664,1664,15420219447172
1665,1665,15420219613230
1666,1666,15420219779522
1667,1667,15420219946212
1668,1668,15420220114744
1669,1669,15420220279595
1670,1670,15420220447763
1671,1671,15420220613027
1672,1672,15420220780853
1673,1673,15420220946550
1674,1674,15420221113565
1675,1675,15420221280739
1676,1676,15420221447503
1677,1677,15420221613650
1678,1678,15420221784858
1679,1679,15420221947228
1680,1680,15420222113411
1681,1681,15420222281151
1682,1682,15420222446679
1683,1683,15420222616070
1684,1684,15420222779924
1685,1685,15420222946974
1686,1686,15420223113495
1687,1687,15420223280889
1688,1688,15420223446416
1689,1689,15420223613317
1690,1690,15420223781126
1691,1691,15420223947700
1692,1692,15420224113135
1693,1693,15420224280686
1694,1694,15420224448372
1695,1695,15420224616421
1696,1696,15420224781829
1697,1697,15420224948304
1698,1698,15420225115879
1699,1699,15420225280742
1700,1700,15420225447917
1701,1701,15420225613162
1702,1702,15420225780556
1703,1703,15420225946814
1704,1704,15420226114739
1705,1705,15420226280905
1706,1706,15420226448263
1707,1707,15420226613058
1708,1708,15420226780592
1709,1709,15420226946448
1710,1710,15420227114430
1711,1711,15420227280422
1712,1712,15420227447797
1713,1713,15420227616169
1714,1714,15420227780607
1715,1715,15420227948876
1716,1716,15420228115417
1717,1717,15420228281323
1718,1718,15420228449318
1719,1719,15420228614334
1720,1720,15420228782364
1721,1721,15420228947440
1722,1722,15420229113382
1723,1723,15420229280822
1724,1724,15420229448260
1725,1725,15420229613494
1726,1726,15420229780919
1727,1727,15420229948292
1728,1728,15420230115875
1729,1729,15420230281319
1730,1730,15420230447495
1731,1731,15420230612678
1732,1732,15420230781028
1733,1733,15420230947190
1734,1734,15420231114080
1735,1735,15420231282318
1736,1736,15420231448385
1737,1737,15420231613599
1738,1738,15420231781111
1739,1739,15420231947725
1740,1740,15420232114827
1741,1741,15420232282124
1742,1742,15420232454468
1743,1743,15420232616513
1744,1744,15420232784966
1745,1745,15420232950123
1746,1746,15420233113478
1747,1747,15420233281764
1748,1748,15420233446126
1749,1749,15420233614431
1750,1750,15420233783461
1751,1751,15420233948823
1752,1752,15420234114636
1753,1753,15420234281818
1754,1754,15420234448450
1755,1755,15420234614436
1756,1756,15420234781822
1757,1757,15420234946973
1758,1758,15420235116176
1759,1759,15420235282076
1760,1760,15420235448019
1761,1761,15420235613922
1762,1762,15420235781596
1763,1763,15420235948773
1764,1764,15420236115460
1765,1765,15420236283307
1766,1766,15420236449559
1767,1767,15420236614806
1768,1768,15420236781776
1769,1769,15420236948325
1770,1770,15420237115828
1771,1771,15420237283197
1772,1772,15420237449609
1773,1773,15420237618493
1774,1774,15420237783622
1775,1775,15420237950809
1776,1776,15420238116409
1777,1777,15420238284392
1778,1778,15420238450526
1779,1779,15420238619003
1780,1780,15420238783515
1781,1781,15420238951541
1782,1782,15420239115336
1783,1783,15420239282643
1784,1784,15420239450019
1785,1785,15420239623338
1786,1786,15420239784968
1787,1787,15420239950017
1788,1788,15420240116324
1789,1789,15420240281795
1790,1790,15420240448461
1791,1791,15420240615099
1792,1792,15420240783054
1793,1793,15420240948067
1794,1794,15420241115879
1795,1795,15420241284238
1796,1796,15420241450188
1797,1797,15420241615684
1798,1798,15420241782299
1799,1799,15420241948420
1800,1800,15420242115844
1801,1801,15420242281466
1802,1802,15420242449174
1803,1803,15420242617436
1804,1804,15420242782617
1805,1805,15420242949813
1806,1806,15420243115976
1807,1807,15420243283745
1808,1808,15420243447862
1809,1809,15420243616009
1810,1810,15420243782543
1811,1811,15420243951241
1812,1812,15420244115540
1813,1813,15420244284226
1814,1814,15420244449873
1815,1815,15420244615418
1816,1816,15420244783985
1817,1817,15420244950343
1818,1818,15420245117490
1819,1819,15420245283461
1820,1820,15420245450269
1821,1821,15420245617529
1822,1822,15420245783441
1823,1823,15420245951855
1824,1824,15420246116802
1825,1825,15420246285172
1826,1826,15420246452076
1827,1827,15420246616629
1828,1828,15420246783162
1829,1829,15420246949687
1830,1830,15420247116046
1831,1831,15420247282954
1832,1832,15420247449457
1833,1833,15420247617873
1834,1834,15420247783031
1835,1835,15420247949397
1836,1836,15420248115660
1837,1837,15420248283609
1838,1838,15420248450454
1839,1839,15420248617595
1840,1840,15420248786475
1841,1841,15420248952207
1842,1842,15420249118686
1843,1843,15420249283270
1844,1844,15420249449986
1845,1845,15420249617258
1846,1846,15420249783368
1847,1847,15420249951010
1848,1848,15420250118984
1849,1849,15420250284508
1850,1850,15420250451099
1851,1851,15420250617061
1852,1852,15420250785347
1853,1853,15420250950147
1854,1854,15420251116874
1855,1855,15420251284454
1856,1856,15420251450621
1857,1857,15420251617078
1858,1858,15420251784320
1859,1859,15420251951315
1860,1860,15420252116722
1861,1861,15420252285276
1862,1862,15420252451322
1863,1863,15420252618655
1864,1864,15420252782209
1865,1865,15420252950428
1866,1866,15420253116411
1867,1867,15420253283772
1868,1868,15420253449976
1869,1869,15420253616926
1870,1870,15420253784193
1871,1871,15420253950614
1872,1872,15420254115367
1873,1873,15420254283159
1874,1874,15420254449908
1875,1875,15420254615747
1876,1876,15420254783073
1877,1877,15420254950658
1878,1878,15420255118707
1879,1879,15420255282773
1880,1880,15420255449601
1881,1881,15420255616361
1882,1882,15420255784727
1883,1883,15420255955700
1884,1884,15420256120212
1885,1885,15420256286655
1886,1886,15420256452554
1887,1887,15420256618839
1888,1888,15420256783027
1889,1889,15420256950291
1890,1890,15420257116076
1891,1891,15420257281521
1892,1892,15420257458101
1893,1893,15420257618104
1894,1894,15420257782876
1895,1895,15420257950902
1896,1896,15420258116596
1897,1897,15420258284355
1898,1898,15420258450428
1899,1899,15420258619099
1900,1900,15420258787647
1901,1901,15420258951073
1902,1902,15420259116123
1903,1903,15420259283609
1904,1904,15420259450081
1905,1905,15420259616412
1906,1906,15420259783023
1907,1907,15420259950992
1908,1908,15420260115922
1909,1909,15420260283511
1910,1910,15420260450248
1911,1911,15420260615969
1912,1912,15420260783948
1913,1913,15420260949936
1914,1914,15420261117238
1915,1915,15420261283862
1916,1916,15420261450457
1917,1917,15420261616236
1918,1918,15420261783526
1919,1919,15420261950396
1920,1920,15420262117145
1921,1921,15420262284693
1922,1922,15420262450693
1923,1923,15420262617604
1924,1924,15420262783111
1925,1925,15420262950113
1926,1926,15420263117041
1927,1927,15420263283753
1928,1928,15420263449347
1929,1929,15420263616980
1930,1930,15420263784044
1931,1931,15420263950942
1932,1932,15420264116637
1933,1933,15420264284690
1934,1934,15420264451037
1935,1935,15420264616740
1936,1936,15420264783166
1937,1937,15420264951722
1938,1938,15420265117350
1939,1939,15420265283892
1940,1940,15420265450778
1941,1941,15420265617685
1942,1942,15420265785340
1943,1943,15420265950755
1944,1944,15420266117421
1945,1945,15420266285831
1946,1946,15420266451454
1947,1947,15420266616890
1948,1948,15420266784047
1949,1949,15420266950950
1950,1950,15420267116628
1951,1951,15420267283743
1952,1952,15420267451181
1953,1953,15420267618004
1954,1954,15420267786488
1955,1955,15420267951154
1956,1956,15420268117979
1957,1957,15420268286613
1958,1958,15420268452028
1959,1959,15420268618909
1960,1960,15420268786045
1961,1961,15420268951641
1962,1962,15420269116451
1963,1963,15420269320185
1964,1964,15420269451844
1965,1965,15420269617359
1966,1966,15420269784466
1967,1967,15420269953164
1968,1968,15420270117134
1969,1969,15420270285539
1970,1970,15420270451179
1971,1971,15420270616339
1972,1972,15420270785052
1973,1973,15420270950571
1974,1974,15420271117870
1975,1975,15420271285023
1976,1976,15420271451611
1977,1977,15420271617162
1978,1978,15420271784232
1979,1979,15420271953054
1980,1980,15420272118493
1981,1981,15420272285578
1982,1982,15420272453636
1983,1983,15420272618539
1984,1984,15420272784966
1985,1985,15420272952375
1986,1986,15420273117724
1987,1987,15420273285157
1988,1988,15420273451309
1989,1989,15420273618981
1990,1990,15420273785358
1991,1991,15420273953460
1992,1992,15420274124791
1993,1993,15420274286169
1994,1994,15420274452185
1995,1995,15420274618093
1996,1996,15420274785045
1997,1997,15420274952189
1998,1998,15420275117745
1999,1999,15420275285583
2000,2000,15420275451753
2001,2001,15420275618586
2002,2002,15420275785055
2003,2003,15420275953045
2004,2004,15420276118463
2005,2005,15420276287942
2006,2006,15420276451960
2007,2007,15420276616843
2008,2008,15420276784797
2009,2009,15420276951571
2010,2010,15420277117431
2011,2011,15420277287071
2012,2012,15420277453453
2013,2013,15420277622033
2014,2014,15420277786585
2015,2015,15420277953859
2016,2016,15420278119982
2017,2017,15420278297031
2018,2018,15420278461120
2019,2019,15420278629625
2020,2020,15420278788238
2021,2021,15420278953812
2022,2022,15420279119738
2023,2023,15420279287065
2024,2024,15420279458694
2025,2025,15420279620091
2026,2026,15420279786700
2027,2027,15420279953353
2028,2028,15420280120193
2029,2029,15420280284684
2030,2030,15420280451940
2031,2031,15420280617779
2032,2032,15420280785516
2033,2033,15420280950987
2034,2034,15420281119771
2035,2035,15420281285976
2036,2036,15420281452958
2037,2037,15420282516869
2038,2038,15420283517839
2039,2039,15420287492850
2040,2040,15420287620337
2041,2041,15420288659796
2042,2042,15420289659771
2043,2043,15420290674988
2044,2044,15420291671444
2045,2045,15420292680714
2046,2046,15420296684044
2047,2047,15420297697124
2048,2048,15420298717337
2049,2049,15420299746534
2050,2050,15420300763390
2051,2051,15420307597102
2052,2052,15420308625669
2053,2053,15420309622874
2054,2054,15420310639705
2055,2055,15420316849531
2056,2056,15420317889983
2057,2057,15420323087928
2058,2058,15420324104467
2059,2059,15420325101045
2060,2060,15420326116289
2061,2061,15420327138689
2062,2062,15420328147446
2063,2063,15420332197894
2064,2064,15420333235758
2065,2065,15420340250301
2066,2066,15420346289392
2067,2067,15420346486186
2068,2068,15420350464443
2069,2069,15420351478107
2070,2070,15420356567846
2071,2071,15420357592554
2072,2072,15420361646028
2073,2073,15420361793314
2074,2074,15420369759453
2075,2075,15420375820718
2076,2076,15420376878700
2077,2077,15420380874756
2078,2078,15420381884209
2079,2079,15420382897398
2080,2080,15420389027282
2081,2081,15420390047751
2082,2082,15420398284850
2083,2083,15420399386508
2084,2084,15420407764629
2085,2085,15420408805935
2086,2086,15420409835137
2087,2087,15420410879413
2088,2088,15420411919839
2089,2089,15420415887383
2090,2090,15420441332569
2091,2091,15420442434760
2092,2092,15420450517509
2093,2093,15420451532379
2094,2094,15420454515249
2095,2095,15420455543384
2096,2096,15420456558511
2097,2097,15420457708083
2098,2098,15420461780869
2099,2099,15420461799532
2100,2100,15420465818371
2101,2101,15420465968051
2102,2102,15420467007717
2103,2103,15420471012186
2104,2104,15420472075248
2105,2105,15420479207477
2106,2106,15420480279404
2107,2107,15420484334179
2108,2108,15420485388778
2109,2109,15420486435180
2110,2110,15420487471275
2111,2111,15420494637458
2112,2112,15420495706802
2113,2113,15420496758301
2114,2114,15420500807762
2115,2115,15420512848022
2116,2116,15420579331112
2117,2117,15420601909358
2118,2118,15420601979191
2119,2119,15420602146105
2120,2120,15420602317052
2121,2121,15420603439127
2122,2122,15420606098030
2123,2123,15420606189333
2124,2124,15420606313609
2125,2125,15420607303147
2126,2126,15420611516208
2127,2127,15420611647184
2128,2128,15420612645644
2129,2129,15420613642252
2130,2130,15420614645451
2131,2131,15420621445112
2132,2132,15420622434368
2133,2133,15420624673863
2134,2134,15420624814284
2135,2135,15420624982023
2136,2136,15420625992028
2137,2137,15420627005845
2138,2138,15420628003441
2139,2139,15420628998041
2140,2140,15420634864393
2141,2141,15420635837090
2142,2142,15420636826599
2143,2143,15420643939024
2144,2144,15420644123207
2145,2145,15420648161972
2146,2146,15420648318047
2147,2147,15420648484156
2148,2148,15420649530733
2149,2149,15420650542255
2150,2150,15420654408210
2151,2151,15420654483683
2152,2152,15420655485551
2153,2153,15420656470045
2154,2154,15420657452452
2155,2155,15420658894532
2156,2156,15420658983867
2157,2157,15420660378963
2158,2158,15420660485144
2159,2159,15420661527846
2160,2160,15420662586205
2161,2161,15420664009275
2162,2162,15420664152976
2163,2163,15420665168156
2164,2164,15420666221789
2165,2165,15420667291039
2166,2166,15420668834183
2167,2167,15420668989878
2168,2168,15420669995176
2169,2169,15420670975884
2170,2170,15420671937599
2171,2171,15420672923709
2172,2172,15420674814794
2173,2173,15420675855766
2174,2174,15420676892504
2175,2175,15420677956911
2176,2176,15420679013177
2177,2177,15420680321945
2178,2178,15420680488036
2179,2179,15420680654604
2180,2180,15420681669898
2181,2181,15420686113952
2182,2182,15420688137562
2183,2183,15420700304009
2184,2184,15420701283454
2185,2185,15420708948460
2186,2186,15420709928524
2187,2187,15420710936604
2188,2188,15420711913441
2189,2189,15420718025433
2190,2190,15420719045616
2191,2191,15420722733211
2192,2192,15420737224352
2193,2193,15420771123745
2194,2194,15420803609852
2195,2195,15420803662431
2196,2196,15420803829456
2197,2197,15420804796944
2198,2198,15420807024759
2199,2199,15420807162831
2200,2200,15420807330675
2201,2201,15420808321523
2202,2202,15420809570775
2203,2203,15420809662445
2204,2204,15420809830033
2205,2205,15420810816722
2206,2206,15420811816492
2207,2207,15420818056423
2208,2208,15420819035475
2209,2209,15420820051273
2210,2210,15420821044328
2211,2211,15420825775904
2212,2212,15420826770032
2213,2213,15420827774135
2214,2214,15420828797120
2215,2215,15420829795034
2216,2216,15420830794632
2217,2217,15420831794642
2218,2218,15420832804655
2219,2219,15420835925602
2220,2220,15420836909477
2221,2221,15420837932490
2222,2222,15420838974325
2223,2223,15420839997825
2224,2224,15420843165884
2225,2225,15420843333172
2226,2226,15420843499557
2227,2227,15420844530542
2228,2228,15420845679073
2229,2229,15420846665312
2230,2230,15420848089670
2231,2231,15420848166776
2232,2232,15420848334012
2233,2233,15420849320566
2234,2234,15420855521900
2235,2235,15420879811532
2236,2236,15420881126274
2237,2237,15420881170340
2238,2238,15420881335925
2239,2239,15420882324057
2240,2240,15420887458543
2241,2241,15420888458048
2242,2242,15420895531043
2243,2243,15420896514523
2244,2244,15420902552857
2245,2245,15420903523126
2246,2246,15420904512380
2247,2247,15420909783906
2248,2248,15420910777581
2249,2249,15420916258340
2250,2250,15420917274898
2251,2251,15420918641190
2252,2252,15420918672117
2253,2253,15420918840488
2254,2254,15420919837200
2255,2255,15420925827109
2256,2256,15420926803374
2257,2257,15420927791931
2258,2258,15420933864635
2259,2259,15420934873528
2260,2260,15420938143963
2261,2261,15420939122184
2262,2262,15420945167560
2263,2263,15420946205537
2264,2264,15420947213025
2265,2265,15420948224201
2266,2266,15420950457357
2267,2267,15420950508264
2268,2268,15420950674152
2269,2269,15420951650971
2270,2270,15420952661557
2271,2271,15420953386679
2272,2272,15420954819857
2273,2273,15420959447218
2274,2274,15420960501203
2275,2275,15420967749358
2276,2276,15420968815457
2277,2277,15420973472081
2278,2278,15420974477798
2279,2279,15420975505212
2280,2280,15420982090421
2281,2281,15420983115180
2282,2282,15420984132401
2283,2283,15420985158231
2284,2284,15420986174982
2285,2285,15420987207520
2286,2286,15420993629978
2287,2287,15420994625468
2288,2288,15420995607684
2289,2289,15420996594873
2290,2290,15420998473027
2291,2291,15420998512629
2292,2292,15420999549261
2293,2293,15421000559556
