# qpc_frequency=10000000
present_id,guest_frame,qpc
263,263,15418192444499
264,264,15418192610888
265,265,15418192778155
266,266,15418192943996
267,267,15418193110062
268,268,15418193278234
269,269,15418193443506
270,270,15418193611326
271,271,15418193777153
272,272,15418193944951
273,273,15418194111087
274,274,15418194280109
275,275,15418194448764
276,276,15418194611708
277,277,15418194778567
278,278,15418194949272
279,279,15418195111030
280,280,15418195277786
281,281,15418195444497
282,282,15418195610961
283,283,15418195777471
284,284,15418195946183
285,285,15418196111017
286,286,15418196278573
287,287,15418196443919
288,288,15418196608983
289,289,15418196777407
290,290,15418196943141
291,291,15418197110523
292,292,15418197278286
293,293,15418197443491
294,294,15418197609894
295,295,15418197777482
296,296,15418197943579
297,297,15418198112188
298,298,15418198281645
299,299,15418198444580
300,300,15418198610845
301,301,15418198777142
302,302,15418198945234
303,303,15418199109651
304,304,15418199276971
305,305,15418199443494
306,306,15418199611173
307,307,15418199775825
308,308,15418199943766
309,309,15418200113607
310,310,15418200279853
311,311,15418200444051
312,312,15418200610143
313,313,15418200776855
314,314,15418200944411
315,315,15418201111199
316,316,15418201275646
317,317,15418201443364
318,318,15418201609782
319,319,15418201777474
320,320,15418201943816
321,321,15418202112809
322,322,15418202278847
323,323,15418202444429
324,324,15418202611570
325,325,15418202776915
326,326,15418202944539
327,327,15418203110168
328,328,15418203279152
329,329,15418203446193
330,330,15418203611040
331,331,15418203777279
332,332,15418203945131
333,333,15418204109750
334,334,15418204277232
335,335,15418204444450
336,336,15418204610879
337,337,15418204777799
338,338,15418204943193
339,339,15418205111328
340,340,15418205277527
341,341,15418205444286
342,342,15418205610704
343,343,15418205778418
344,344,15418205943798
345,345,15418206111215
346,346,15418206278705
347,347,15418206445396
348,348,15418206610027
349,349,15418206778337
350,350,15418206944549
351,351,15418207112219
352,352,15418207276931
353,353,15418207444348
354,354,15418207612492
355,355,15418207777366
356,356,15418207944483
357,357,15418208119449
358,358,15418208279776
359,359,15418208444812
360,360,15418208613237
361,361,15418208778999
362,362,15418208944485
363,363,15418209111227
364,364,15418209278280
365,365,15418209444573
366,366,15418209611945
367,367,15418209777786
368,368,15418209944693
369,369,15418210111108
370,370,15418210280713
371,371,15418210445937
372,372,15418210611214
373,373,15418210777998
374,374,15418210943375
375,375,15418211111313
376,376,15418211277192
377,377,15418211444798
378,378,15418211610638
379,379,15418211778174
380,380,15418211944570
381,381,15418212111432
382,382,15418212280102
383,383,15418212446110
384,384,15418212612239
385,385,15418212779714
386,386,15418212945309
387,387,15418213110418
388,388,15418213280848
389,389,15418213445252
390,390,15418213612258
391,391,15418213777723
392,392,15418213946168
393,393,15418214111683
394,394,15418214279568
395,395,15418214444804
396,396,15418214613025
397,397,15418214778945
398,398,15418214946596
399,399,15418215112570
400,400,15418215279323
401,401,15418215445441
402,402,15418215612643
403,403,15418215779240
404,404,15418215945341
405,405,15418216112451
406,406,15418216285670
407,407,15418216445879
408,408,15418216610388
409,409,15418216778665
410,410,15418216945862
411,411,15418217113212
412,412,15418217280700
413,413,15418217445224
414,414,15418217612244
415,415,15418217785202
416,416,15418217946117
417,417,15418218112323
418,418,15418218278778
419,419,15418218446208
420,420,15418218612347
421,421,15418218777975
422,422,15418218945381
423,423,15418219110688
424,424,15418219281563
425,425,15418219444819
426,426,15418219613994
427,427,15418219779200
428,428,15418219947527
429,429,15418220116011
430,430,15418220280307
431,431,15418220447278
432,432,15418220612605
433,433,15418220781102
434,434,15418220947427
435,435,15418221113452
436,436,15418221278508
437,437,15418221446241
438,438,15418221613904
439,439,15418221888023
440,440,15418221965578
441,441,15418222122512
442,442,15418222278935
443,443,15418222445576
444,444,15418222614164
445,445,15418222780332
446,446,15418222947433
447,447,15418223112010
448,448,15418223282427
449,449,15418223447277
450,450,15418223614095
451,451,15418223779583
452,452,15418223947010
453,453,15418224112834
454,454,15418224280071
455,455,15418224452760
456,456,15418224612847
457,457,15418224780017
458,458,15418224947063
459,459,15418225112682
460,460,15418225279489
461,461,15418225445887
462,462,15418225613180
463,463,15418225780416
464,464,15418225945712
465,465,15418226113747
466,466,15418226280434
467,467,15418226447302
468,468,15418226612335
469,469,15418226787678
470,470,15418226964694
471,471,15418227113807
472,472,15418227280479
473,473,15418227447151
474,474,15418227620051
475,475,15418227779839
476,476,15418227947568
477,477,15418228115160
478,478,15418228282299
479,479,15418228449186
480,480,15418228613891
481,481,15418228778763
482,482,15418228947487
483,483,15418229123667
484,484,15418229288179
485,485,15418229454597
486,486,15418229614685
487,487,15418229780559
488,488,15418229945914
489,489,15418230114057
490,490,15418230280248
491,491,15418230447333
492,492,15418230613321
493,493,15418230781980
494,494,15418230947651
495,495,15418231115059
496,496,15418231287108
497,497,15418231466256
498,498,15418231617286
499,499,15418231781103
500,500,15418231947527
501,501,15418232114914
502,502,15418232281509
503,503,15418232449750
504,504,15418232615100
505,505,15418232782052
506,506,15418232948190
507,507,15418233115527
508,508,15418233282016
509,509,15418233447872
510,510,15418233615252
511,511,15418233785422
512,512,15418233947241
513,513,15418234113494
514,514,15418234281998
515,515,15418234449357
516,516,15418234616658
517,517,15418234782350
518,518,15418234951319
519,519,15418235117526
520,520,15418235283958
521,521,15418235450053
522,522,15418235616803
523,523,15418235797177
524,524,15418235951262
525,525,15418236115932
526,526,15418236281893
527,527,15418236448158
528,528,15418236613972
529,529,15418236782449
530,530,15418236947934
531,531,15418237115960
532,532,15418237280764
533,533,15418237454968
534,534,15418237615623
535,535,15418237782639
536,536,15418237950199
537,537,15418238122041
538,538,15418238289983
539,539,15418238448195
540,540,15418238617368
541,541,15418238782236
542,542,15418238949055
543,543,15418239114582
544,544,15418239281848
545,545,15418239449053
546,546,15418239617459
547,547,15418239782046
548,548,15418239948675
549,549,15418240114915
550,550,15418240281677
551,551,15418240449333
552,552,15418240618160
553,553,15418240781761
554,554,15418240949552
555,555,15418241116301
556,556,15418241279783
557,557,15418241447457
558,558,15418241615254
559,559,15418241780712
560,560,15418241948130
561,561,15418242115185
562,562,15418242281889
563,563,15418242446486
564,564,15418242615745
565,565,15418242781473
566,566,15418242950710
567,567,15418243114940
568,568,15418243282240
569,569,15418243448059
570,570,15418243615104
571,571,15418243781980
572,572,15418243947857
573,573,15418244115035
574,574,15418244281279
575,575,15418244447654
576,576,15418244615842
577,577,15418244781875
578,578,15418244947675
579,579,15418245115543
580,580,15418245281624
581,581,15418245447964
582,582,15418245614635
583,583,15418245784108
584,584,15418245948546
585,585,15418246115145
586,586,15418246281222
587,587,15418246448954
588,588,15418246614019
589,589,15418246782354
590,590,15418246947952
591,591,15418247115890
592,592,15418247283017
593,593,15418247447978
594,594,15418247614943
595,595,15418247790729
596,596,15418247949341
597,597,15418248114621
598,598,15418248282294
599,599,15418248448897
600,600,15418248615481
601,601,15418248782490
602,602,15418248949915
603,603,15418249116537
604,604,15418249281855
605,605,15418249448043
606,606,15418249615745
607,607,15418249781343
608,608,15418249948692
609,609,15418250114576
610,610,15418250282784
611,611,15418250449179
612,612,15418250617455
613,613,15418250783619
614,614,15418250948921
615,615,15418251117800
616,616,15418251281101
617,617,15418251448587
618,618,15418251615267
619,619,15418251782301
620,620,15418251948700
621,621,15418252118782
622,622,15418252284062
623,623,15418252452708
624,624,15418252615384
625,625,15418252783220
626,626,15418252949912
627,627,15418253115182
628,628,15418253282177
629,629,15418253448744
630,630,15418253616686
631,631,15418253784242
632,632,15418253948633
633,633,15418254115706
634,634,15418254282543
635,635,15418254448473
636,636,15418254618391
637,637,15418254794711
638,638,15418254949898
639,639,15418255116045
640,640,15418255281953
641,641,15418255448626
642,642,15418255616508
643,643,15418255781987
644,644,15418255947785
645,645,15418256116574
646,646,15418256282532
647,647,15418256449049
648,648,15418256615724
649,649,15418256782936
650,650,15418256948319
651,651,15418257118805
652,652,15418257282626
653,653,15418257458493
654,654,15418257617129
655,655,15418257782066
656,656,15418257948883
657,657,15418258117041
658,658,15418258282753
659,659,15418258450018
660,660,15418258617932
661,661,15418258783827
662,662,15418258950074
663,663,15418259116636
664,664,15418259282608
665,665,15418259449613
666,666,15418259619472
667,667,15418259793190
668,668,15418259949308
669,669,15418260116191
670,670,15418260282492
671,671,15418260450339
672,672,15418260615762
673,673,15418260783757
674,674,15418260949287
675,675,15418261115820
676,676,15418261282770
677,677,15418261449016
678,678,15418261615439
679,679,15418261783063
680,680,15418261950410
681,681,15418262117170
682,682,15418262282799
683,683,15418262448991
684,684,15418262616280
685,685,15418262783389
686,686,15418262951243
687,687,15418263115504
688,688,15418263283261
689,689,15418263449426
690,690,15418263617383
691,691,15418263781837
692,692,15418263949598
693,693,15418264117897
694,694,15418264282993
695,695,15418264449159
696,696,15418264617663
697,697,15418264783295
698,698,15418264950309
699,699,15418265118304
700,700,15418265283090
701,701,15418265451014
702,702,15418265616373
703,703,15418265783233
704,704,15418265951153
705,705,15418266117542
706,706,15418266283083
707,707,15418266450198
708,708,15418266616272
709,709,15418266784700
710,710,15418266949968
711,711,15418267117753
712,712,15418267284045
713,713,15418267450241
714,714,15418267619342
715,715,15418267784162
716,716,15418267949350
717,717,15418268116354
718,718,15418268285245
719,719,15418268449893
720,720,15418268618211
721,721,15418268785591
722,722,15418268953346
723,723,15418269122215
724,724,15418269285661
725,725,15418269450463
726,726,15418269618961
727,727,15418269783867
728,728,15418269949581
729,729,15418270117807
730,730,15418270282520
731,731,15418270450112
732,732,15418270617844
733,733,15418270783885
734,734,15418270950253
735,735,15418271118059
736,736,15418271282705
737,737,15418271451409
738,738,15418271627289
739,739,15418271784985
740,740,15418271986484
741,741,15418272118367
742,742,15418272285936
743,743,15418272451769
744,744,15418272619024
745,745,15418272785862
746,746,15418272951986
747,747,15418273120531
748,748,15418273286112
749,749,15418273453897
750,750,15418273619709
751,751,15418273785021
752,752,15418273953766
753,753,15418274122723
754,754,15418274303004
755,755,15418274452282
756,756,15418274621086
757,757,15418274786051
758,758,15418274953164
759,759,15418275119567
760,760,15418275285040
761,761,15418275454533
762,762,15418275619813
763,763,15418275784833
764,764,15418275952898
765,765,15418276119502
766,766,15418276287905
767,767,15418276452940
768,768,15418276619121
769,769,15418276788424
770,770,15418276952696
771,771,15418277118901
772,772,15418277287472
773,773,15418277454148
774,774,15418277619749
775,775,15418277786135
776,776,15418277953395
777,777,15418278120548
778,778,15418278295117
779,779,15418278451736
780,780,15418278619826
781,781,15418278786383
782,782,15418278953358
783,783,15418279121222
784,784,15418279287860
785,785,15418279452468
786,786,15418279620977
787,787,15418279785065
788,788,15418279954179
789,789,15418280117196
790,790,15418280309243
791,791,15418280451775
792,792,15418280617338
793,793,15418280785210
794,794,15418280950669
795,795,15418281117943
796,796,15418281285806
797,797,15418281451543
798,798,15418281617796
799,799,15418281785174
800,800,15418281951104
801,801,15418282119380
802,802,15418282287869
803,803,15418282453020
804,804,15418282631863
805,805,15418282793331
806,806,15418282951358
807,807,15418283118603
808,808,15418283284624
809,809,15418283452361
810,810,15418283619079
811,811,15418283784271
812,812,15418283953475
813,813,15418284117551
814,814,15418284284890
815,815,15418284451382
816,816,15418284618557
817,817,15418284785178
818,818,15418284951768
819,819,15418285118388
820,820,15418285285073
821,821,15418285452810
822,822,15418285618522
823,823,15418285791640
824,824,15418285951665
825,825,15418286119023
826,826,15418286286436
827,827,15418286452648
828,828,15418286618137
829,829,15418286785748
830,830,15418286951383
831,831,15418287118298
832,832,15418287285114
833,833,15418287451983
834,834,15418287623496
835,835,15418287784746
836,836,15418287952867
837,837,15418288119860
838,838,15418288286212
839,839,15418288453620
840,840,15418288619670
841,841,15418288785452
842,842,15418288952469
843,843,15418289119699
844,844,15418289292203
845,845,15418289451797
846,846,15418289618134
847,847,15418289785497
848,848,15418289950814
849,849,15418290119611
850,850,15418290286955
851,851,15418290452676
852,852,15418290618235
853,853,15418290786210
854,854,15418290951301
855,855,15418291119450
856,856,15418291284411
857,857,15418291452269
858,858,15418291618553
859,859,15418291794690
860,860,15418291953396
861,861,15418292128340
862,862,15418292287170
863,863,15418292451180
864,864,15418292618293
865,865,15418292784391
866,866,15418292952080
867,867,15418293118266
868,868,15418293286771
869,869,15418293453163
870,870,15418293619215
871,871,15418293784531
872,872,15418293952177
873,873,15418294117073
874,874,15418294286568
875,875,15418294451683
876,876,15418294618523
877,877,15418294785904
878,878,15418294951912
879,879,15418295118635
880,880,15418295285321
881,881,15418295451805
882,882,15418295618046
883,883,15418295786587
884,884,15418295952513
885,885,15418296120121
886,886,15418296286682
887,887,15418296456104
888,888,15418296619261
889,889,15418296786069
890,890,15418296953110
891,891,15418297119772
892,892,15418297286287
893,893,15418297454326
894,894,15418297620228
895,895,15418297787809
896,896,15418297955459
897,897,15418298124822
898,898,15418298288536
899,899,15418298452176
900,900,15418298620985
901,901,15418298789571
902,902,15418298953426
903,903,15418299120052
904,904,15418299287512
905,905,15418299453510
906,906,15418299621662
907,907,15418299789025
908,908,15418299953636
909,909,15418300119451
910,910,15418300287629
911,911,15418300453008
912,912,15418300621442
913,913,15418300788131
914,914,15418300953261
915,915,15418301121219
916,916,15418301288994
917,917,15418301454208
918,918,15418301620712
919,919,15418301787369
920,920,15418301953133
921,921,15418302123126
922,922,15418302287922
923,923,15418302452454
924,924,15418302621083
925,925,15418302787387
926,926,15418302953308
927,927,15418303121430
928,928,15418303289027
929,929,15418303454317
930,930,15418303624713
931,931,15418303785915
932,932,15418303974466
933,933,15418304119057
934,934,15418304286659
935,935,15418304453938
936,936,15418304622586
937,937,15418304787555
938,938,15418304955131
939,939,15418305121155
940,940,15418305288011
941,941,15418305453691
942,942,15418305620005
943,943,15418305787856
944,944,15418305959813
945,945,15418306120413
946,946,15418306285077
947,947,15418306453703
948,948,15418306619315
949,949,15418306786913
950,950,15418306953615
951,951,15418307120345
952,952,15418307287085
953,953,15418307453681
954,954,15418307620510
955,955,15418307787052
956,956,15418307954317
957,957,15418308119439
958,958,15418308291027
959,959,15418308454308
960,960,15418308621308
961,961,15418308787174
962,962,15418308955175
963,963,15418309121319
964,964,15418309287114
965,965,15418309454364
966,966,15418309620897
967,967,15418309788622
968,968,15418309969518
969,969,15418310121443
970,970,15418310290024
971,971,15418310471639
972,972,15418310621896
973,973,15418310787870
974,974,15418310955373
975,975,15418311120471
976,976,15418311286610
977,977,15418311455779
978,978,15418311621512
979,979,15418311792576
980,980,15418311955271
981,981,15418312121644
982,982,15418312287209
983,983,15418312454080
984,984,15418312621368
985,985,15418312788336
986,986,15418312957276
987,987,15418313120682
988,988,15418313293537
989,989,15418313454858
990,990,15418313621395
991,991,15418313788053
992,992,15418313959754
993,993,15418314128065
994,994,15418314293446
995,995,15418314455790
996,996,15418314621975
997,997,15418314796760
998,998,15418314956787
999,999,15418315126275
1000,1000,15418315292086
1001,1001,15418315460808
1002,1002,15418315626884
1003,1003,15418315788384
1004,1004,15418315956238
1005,1005,15418316121786
1006,1006,15418316288138
1007,1007,15418316454593
1008,1008,15418316620023
1009,1009,15418316787843
1010,1010,15418316961097
1011,1011,15418317121285
1012,1012,15418317288159
1013,1013,15418317453933
1014,1014,15418317620804
1015,1015,15418317788043
1016,1016,15418317954128
1017,1017,15418318120769
1018,1018,15418318288089
1019,1019,15418318454564
1020,1020,15418318622315
1021,1021,15418318788556
1022,1022,15418318954537
1023,1023,15418319122253
1024,1024,15418319288061
1025,1025,15418319455618
1026,1026,15418319621326
1027,1027,15418319791282
1028,1028,15418319953865
1029,1029,15418320120570
1030,1030,15418320288317
1031,1031,15418320455151
1032,1032,15418320622234
1033,1033,15418320788623
1034,1034,15418320954372
1035,1035,15418321121454
1036,1036,15418321287419
1037,1037,15418321454399
1038,1038,15418321620608
1039,1039,15418321787534
1040,1040,15418321956846
1041,1041,15418322121332
1042,1042,15418322289186
1043,1043,15418322454024
1044,1044,15418322621737
1045,1045,15418322789583
1046,1046,15418322955727
1047,1047,15418323122170
1048,1048,15418323288887
1049,1049,15418323455720
1050,1050,15418323624259
1051,1051,15418323788387
1052,1052,15418323954235
1053,1053,15418324119726
1054,1054,15418324287872
1055,1055,15418324456263
1056,1056,15418324621594
1057,1057,15418324788129
1058,1058,15418324954510
1059,1059,15418325121376
1060,1060,15418325286989
1061,1061,15418325454422
1062,1062,15418325622605
1063,1063,15418325788054
1064,1064,15418325953945
1065,1065,15418326121200
1066,1066,15418326287471
1067,1067,15418326456799
1068,1068,15418326622166
1069,1069,15418326789934
1070,1070,15418326955353
1071,1071,15418327121760
1072,1072,15418327288626
1073,1073,15418327454807
1074,1074,15418327621173
1075,1075,15418327788033
1076,1076,15418327955543
1077,1077,15418328121513
1078,1078,15418328288941
1079,1079,15418328456258
1080,1080,15418328622241
1081,1081,15418328787965
1082,1082,15418328955980
1083,1083,15418329121203
1084,1084,15418329290892
1085,1085,15418329455912
1086,1086,15418329621294
1087,1087,15418329788703
1088,1088,15418329954916
1089,1089,15418330121926
1090,1090,15418330289181
1091,1091,15418330455974
1092,1092,15418330622566
1093,1093,15418330789616
1094,1094,15418330954686
1095,1095,15418331121944
1096,1096,15418331288629
1097,1097,15418331455259
1098,1098,15418331620787
1099,1099,15418331788712
1100,1100,15418331957543
1101,1101,15418332122394
1102,1102,15418332290336
1103,1103,15418332458690
1104,1104,15418332622973
1105,1105,15418332790814
1106,1106,15418332955759
1107,1107,15418333122856
1108,1108,15418333289434
1109,1109,15418333457590
1110,1110,15418333622173
1111,1111,15418333787320
1112,1112,15418333956312
1113,1113,15418334121575
1114,1114,15418334289262
1115,1115,15418334455955
1116,1116,15418334622121
1117,1117,15418334789107
1118,1118,15418334955407
1119,1119,15418335121859
1120,1120,15418335286941
1121,1121,15418335455573
1122,1122,15418335622379
1123,1123,15418335789383
1124,1124,15418335955513
1125,1125,15418336121680
1126,1126,15418336288261
1127,1127,15418336456093
1128,1128,15418336621494
1129,1129,15418336788735
1130,1130,15418336955791
1131,1131,15418337121404
1132,1132,15418337289110
1133,1133,15418337454850
1134,1134,15418337622124
1135,1135,15418337789768
1136,1136,15418337956191
1137,1137,15418338122476
1138,1138,15418338289234
1139,1139,15418338456218
1140,1140,15418338622274
1141,1141,15418338789024
1142,1142,15418338956133
1143,1143,15418339121343
1144,1144,15418339289300
1145,1145,15418339456447
1146,1146,15418339622529
1147,1147,15418339789220
1148,1148,15418339955888
1149,1149,15418340122437
1150,1150,15418340289029
1151,1151,15418340455499
1152,1152,15418340622293
1153,1153,15418340789078
1154,1154,15418340954623
1155,1155,15418341124001
1156,1156,15418341305800
1157,1157,15418341456104
1158,1158,15418341624393
1159,1159,15418341789976
1160,1160,15418341956329
1161,1161,15418342124251
1162,1162,15418342290312
1163,1163,15418342456079
1164,1164,15418342630503
1165,1165,15418342790363
1166,1166,15418342956500
1167,1167,15418343128647
1168,1168,15418343292521
1169,1169,15418343460740
1170,1170,15418343625979
1171,1171,15418343792096
1172,1172,15418343957079
1173,1173,15418344124408
1174,1174,15418344290071
1175,1175,15418344456982
1176,1176,15418344623496
1177,1177,15418344789973
1178,1178,15418344955986
1179,1179,15418345122997
1180,1180,15418345288756
1181,1181,15418345456324
1182,1182,15418345622982
1183,1183,15418345790841
1184,1184,15418345955494
1185,1185,15418346123231
1186,1186,15418346289560
1187,1187,15418346457494
1188,1188,15418346622935
1189,1189,15418346789956
1190,1190,15418346956370
1191,1191,15418347121788
1192,1192,15418347289203
1193,1193,15418347455074
1194,1194,15418347623556
1195,1195,15418347789102
1196,1196,15418347956853
1197,1197,15418348124548
1198,1198,15418348290960
1199,1199,15418348455418
1200,1200,15418348622873
1201,1201,15418348789476
1202,1202,15418348956253
1203,1203,15418349122740
1204,1204,15418349290556
1205,1205,15418349456657
1206,1206,15418349622356
1207,1207,15418349789937
1208,1208,15418349956641
1209,1209,15418350123553
1210,1210,15418350290208
1211,1211,15418350456649
1212,1212,15418350623441
1213,1213,15418350789947
1214,1214,15418350956034
1215,1215,15418351123514
1216,1216,15418351289329
1217,1217,15418351456621
1218,1218,15418351623632
1219,1219,15418351791326
1220,1220,15418351957129
1221,1221,15418352123780
1222,1222,15418352290047
1223,1223,15418352458164
1224,1224,15418352623596
1225,1225,15418352790676
1226,1226,15418352956670
1227,1227,15418353125382
1228,1228,15418353290953
1229,1229,15418353456373
1230,1230,15418353624363
1231,1231,15418353791280
1232,1232,15418353958306
1233,1233,15418354123820
1234,1234,15418354293109
1235,1235,15418354459183
1236,1236,15418354624591
1237,1237,15418354791744
1238,1238,15418354958445
1239,1239,15418355124583
1240,1240,15418355291500
1241,1241,15418355458078
1242,1242,15418355625819
1243,1243,15418355791412
1244,1244,15418355957161
1245,1245,15418356123781
1246,1246,15418356291231
1247,1247,15418356457585
1248,1248,15418356622985
1249,1249,15418356790585
1250,1250,15418356957317
1251,1251,15418357124173
1252,1252,15418357291002
1253,1253,15418357456909
1254,1254,15418357624166
1255,1255,15418357790867
1256,1256,15418357958280
1257,1257,15418358125329
1258,1258,15418358291770
1259,1259,15418358457908
1260,1260,15418358624412
1261,1261,15418358790298
1262,1262,15418358957446
1263,1263,15418359122634
1264,1264,15418359290936
1265,1265,15418359457861
1266,1266,15418359624215
1267,1267,15418359790166
1268,1268,15418359957360
1269,1269,15418360123537
1270,1270,15418360291947
1271,1271,15418360457534
1272,1272,15418360624754
1273,1273,15418360791462
1274,1274,15418360956011
1275,1275,15418361124708
1276,1276,15418361291642
1277,1277,15418361457928
1278,1278,15418361625070
1279,1279,15418361791955
1280,1280,15418361957635
1281,1281,15418362123153
1282,1282,15418362291211
1283,1283,15418362459028
1284,1284,15418362625337
1285,1285,15418362791355
1286,1286,15418362957994
1287,1287,15418363126141
1288,1288,15418363291277
1289,1289,15418363459100
1290,1290,15418363624759
1291,1291,15418363791197
1292,1292,15418363958836
1293,1293,15418364123844
1294,1294,15418364291001
1295,1295,15418364458351
1296,1296,15418364623811
1297,1297,15418364791037
1298,1298,15418364957860
1299,1299,15418365127640
1300,1300,15418365291184
1301,1301,15418365457871
1302,1302,15418365626005
1303,1303,15418365790743
1304,1304,15418365957413
1305,1305,15418366125206
1306,1306,15418366291297
1307,1307,15418366458937
1308,1308,15418366623533
1309,1309,15418366792614
1310,1310,15418366958195
1311,1311,15418367124545
1312,1312,15418367291284
1313,1313,15418367457361
1314,1314,15418367625048
1315,1315,15418367790733
1316,1316,15418367957963
1317,1317,15418368124492
1318,1318,15418368294273
1319,1319,15418368457101
1320,1320,15418368624879
1321,1321,15418368791167
1322,1322,15418368958190
1323,1323,15418369123881
1324,1324,15418369292536
1325,1325,15418369459595
1326,1326,15418369625430
1327,1327,15418369789838
1328,1328,15418369958772
